time Adot Adot_std
3549200 8.3640315e-05 3.2477937e-05
3549400 8.9169899e-05 3.7687119e-05
3549600 9.2225031e-05 2.9010962e-05
3549800 8.0406049e-05 2.7275616e-05
3550000 9.3519449e-05 2.8104145e-05
3550200 9.4408758e-05 3.5507728e-05
3550400 0.00010198815 2.7166801e-05
3550600 9.2899605e-05 3.4424959e-05
3550800 0.00010682128 4.4774518e-05
3551000 0.00011017174 2.9330741e-05
3551200 0.00011060426 9.8697978e-06
3551400 0.00010007593 2.7247572e-05
3551600 9.0478266e-05 2.8506971e-05
3551800 9.8321828e-05 3.463071e-05
3552000 9.6762013e-05 2.7679613e-05
3552200 8.7860498e-05 3.7713024e-05
3552400 9.004413e-05 2.9661361e-05
3552600 0.00010035394 4.1280451e-05
3552800 8.2207449e-05 2.6124215e-05
3553000 0.00011567042 2.061654e-05
3553200 9.440575e-05 2.8951389e-05
3553400 9.8334039e-05 2.7565822e-05
3553600 8.678686e-05 2.5631939e-05
3553800 8.2558647e-05 5.8264402e-05
3554000 7.7690507e-05 4.0375536e-05
3554200 8.3291951e-05 3.4158841e-05
3554400 8.3778496e-05 2.3760776e-05
3554600 6.5723782e-05 2.8667235e-05
3554800 8.8148381e-05 3.1288924e-05
3555000 6.0985241e-05 2.8436953e-05
3555200 8.8402555e-05 2.2710156e-05
3555400 7.2883234e-05 3.1793344e-05
3555600 6.5232064e-05 2.2174929e-05
3555800 7.6547984e-05 4.209789e-05
3556000 6.7037539e-05 4.1651048e-05
3556200 8.2220776e-05 3.2050022e-05
3556400 8.8363469e-05 3.9936008e-05
3556600 9.0699387e-05 4.4044279e-05
3556800 7.4534169e-05 2.4313348e-05
3557000 8.1719779e-05 2.8819049e-05
3557200 7.7969497e-05 4.0042876e-05
3557400 9.6976287e-05 3.3010651e-05
3557600 9.9948188e-05 3.7030242e-06
3557800 8.5377587e-05 3.6291707e-05
3558000 9.1598332e-05 4.4511782e-05
3558200 8.7146772e-05 3.1941038e-05
3558400 8.3599659e-05 1.5296674e-05
3558600 8.1785701e-05 3.984638e-05
3558800 9.4964317e-05 3.570208e-05
3559000 8.1128048e-05 1.5181255e-05
3559200 5.9814592e-05 3.2170161e-05
3559400 7.8304529e-05 2.476824e-05
3559600 8.979013e-05 3.0506349e-05
3559800 8.0228113e-05 3.3866106e-05
3560000 9.028759e-05 2.6340143e-05
3560200 6.5191292e-05 2.6452594e-05
3560400 6.6900377e-05 2.908157e-05
3560600 8.6472448e-05 1.9129021e-05
3560800 7.4358814e-05 4.8616292e-05
3561000 7.2926456e-05 2.8709954e-05
3561200 7.4937546e-05 3.7172476e-05
3561400 8.4852693e-05 2.9255087e-05
3561600 8.8870196e-05 4.1860358e-05
3561800 8.2467414e-05 3.6959722e-05
3562000 8.524949e-05 4.2990239e-05
3562200 7.1914844e-05 3.134105e-05
3562400 0.00010072538 3.2165813e-05
3562600 8.9313919e-05 4.2927043e-05
3562800 6.8861886e-05 5.5373189e-05
3563000 7.9944036e-05 3.4271579e-05
3563200 9.147133e-05 4.3661609e-05
3563400 7.4982708e-05 3.5811937e-05
3563600 9.2675655e-05 2.9463288e-05
3563800 7.9503285e-05 3.3743045e-05
3564000 8.6102471e-05 3.4611468e-05
3564200 8.4898279e-05 2.6618443e-05
3564400 7.8066229e-05 2.1550554e-05
3564600 8.2935961e-05 1.7746503e-05
3564800 9.0022654e-05 3.2270343e-05
3565000 8.4319046e-05 3.8608525e-05
3565200 8.3875759e-05 2.5345508e-05
3565400 8.876318e-05 2.7016263e-05
3565600 6.6475226e-05 4.1387701e-05
3565800 7.2442019e-05 2.3235691e-05
3566000 8.4779795e-05 3.1260964e-05
3566200 7.2256243e-05 3.0413787e-05
3566400 7.6035261e-05 2.5832611e-05
3566600 8.5598779e-05 2.283932e-05
3566800 8.0444985e-05 2.5927942e-05
3567000 6.0838029e-05 4.8904922e-05
3567200 7.2941663e-05 2.9551671e-05
3567400 7.163739e-05 3.7213484e-05
3567600 7.4411e-05 2.7377823e-05
3567800 8.2146699e-05 1.653737e-05
3568000 8.530683e-05 3.1941548e-05
3568200 8.7674328e-05 4.5409341e-05
3568400 9.0569454e-05 1.550943e-05
3568600 9.5369283e-05 2.6212055e-05
3568800 8.5216623e-05 3.4168632e-05
