Time AvStress StdStress Strain AvStressZ StdStressZ
618920 0.0065231213 0 247.43583 -0.00075900273 0
618940 0.0061663533 0 247.43583 -0.00052388252 0
618960 0.0059861333 0 247.43583 -0.00039612134 0
618980 0.0059138207 0 247.43583 -0.0005152868 0
619000 0.0057234185 0 247.43583 -0.00064387945 0
619020 0.0056485195 0 247.43583 -0.00076272838 0
619040 0.005784057 0 247.43583 -0.0009031549 0
619060 0.0058903 0 247.43583 -0.0010395325 0
619080 0.005715495 0 247.43583 -0.0012639869 0
619100 0.0049837596 0 247.43583 -0.0015178166 0
619120 0.0041023365 0 247.43583 -0.001577669 0
619140 0.0035791088 0 247.43583 -0.0015121271 0
619160 0.0036464694 0 247.43583 -0.0014121161 0
619180 0.0042628264 0 247.43583 -0.0011336644 0
619200 0.0052887512 0 247.43583 -0.00070777511 0
619220 0.0062440323 0 247.43583 -0.00030517073 0
619240 0.0070283686 0 247.43583 1.1274516e-05 0
619260 0.0077372902 0 247.43583 0.00029761643 0
619280 0.0079227301 0 247.43583 0.00060059816 0
619300 0.0074830797 0 247.43583 0.00071694002 0
619320 0.006477359 0 247.43583 0.00079083184 0
619340 0.0051282946 0 247.43583 0.00076048186 0
619360 0.003778868 0 247.43583 0.00034460185 0
619380 0.0024297814 0 247.43583 -0.00019934595 0
619400 0.0011823008 0 247.43583 -0.00079297395 0
619420 0.00059585375 0 247.43583 -0.0014043657 0
619440 0.00087778036 0 247.43583 -0.0018844577 0
619460 0.0016998488 0 247.43583 -0.0020828698 0
619480 0.0027984372 0 247.43583 -0.0020772847 0
619500 0.0037879268 0 247.43583 -0.0020387426 0
619520 0.0048294667 0 247.43583 -0.0018363818 0
619540 0.0057323404 0 247.43583 -0.001490525 0
619560 0.00628158 0 247.43583 -0.0011420973 0
619580 0.0064622156 0 247.43583 -0.00092666114 0
619600 0.00626215 0 247.43583 -0.00067205758 0
619620 0.0059878015 0 247.43583 -0.00035044267 0
619640 0.0055384283 0 247.43583 -0.00015972901 0
619660 0.0050830938 0 247.43583 2.1438527e-05 0
619680 0.0048471151 0 247.43583 0.00018964802 0
619700 0.0045826795 0 247.43583 0.00031054114 0
619720 0.0041043688 0 247.43583 0.00022362599 0
619740 0.0039018275 0 247.43583 -7.8587224e-06 0
619760 0.004012988 0 247.43583 -7.348647e-05 0
619780 0.0044601775 0 247.43583 -0.00011821782 0
619800 0.0050024394 0 247.43583 -0.00028613592 0
619820 0.005301388 0 247.43583 -0.00053511951 0
619840 0.0052157262 0 247.43583 -0.00090690831 0
619860 0.0046744662 0 247.43583 -0.0012562433 0
619880 0.0038591671 0 247.43583 -0.0014869791 0
619900 0.0028555233 0 247.43583 -0.0016271412 0
619920 0.0022738549 0 247.43583 -0.0015437818 0
619940 0.0020196208 0 247.43583 -0.0013662312 0
619960 0.0016597632 0 247.43583 -0.0011927907 0
619980 0.0012078886 0 247.43583 -0.0010610226 0
620000 0.00060347669 0 247.43583 -0.001216042 0
620020 0.00015338741 0 247.43583 -0.0016127785 0
620040 9.9355145e-05 0 247.43583 -0.0019238229 0
620060 0.00051632001 0 247.43583 -0.0021077223 0
620080 0.0015638485 0 247.43583 -0.0021235515 0
620100 0.0031540115 0 247.43583 -0.0019922586 0
620120 0.0046334296 0 247.43583 -0.0015825847 0
620140 0.0058342858 0 247.43583 -0.00078365497 0
620160 0.0068412266 0 247.43583 -1.0258204e-05 0
620180 0.0072417388 0 247.43583 0.00062420193 0
620200 0.0071360799 0 247.43583 0.00099881584 0
620220 0.0069650908 0 247.43583 0.00098085053 0
620240 0.0068491345 0 247.43583 0.00063899338 0
620260 0.0068957427 0 247.43583 9.0867248e-06 0
620280 0.0067096326 0 247.43583 -0.00061705592 0
620300 0.0061195193 0 247.43583 -0.0012317938 0
620320 0.0052250659 0 247.43583 -0.0017462851 0
620340 0.0036541386 0 247.43583 -0.0019820967 0
620360 0.0018264113 0 247.43583 -0.0020252342 0
620380 0.0004150107 0 247.43583 -0.0018912453 0
620400 0.00011073581 0 247.43583 -0.001488629 0
620420 0.0010831907 0 247.43583 -0.0009129567 0
620440 0.0024144036 0 247.43583 -0.00048402755 0
620460 0.0034382647 0 247.43583 -0.00023423026 0
620480 0.0043100911 0 247.43583 -0.00017889243 0
620500 0.0051856734 0 247.43583 -0.00032508697 0
620520 0.0058505889 0 247.43583 -0.0005696957 0
620540 0.0063639598 0 247.43583 -0.00072910402 0
620560 0.0064200523 0 247.43583 -0.00081841663 0
620580 0.0056878553 0 247.43583 -0.00088646774 0
620600 0.0048096921 0 247.43583 -0.00090978382 0
620620 0.0039961729 0 247.43583 -0.00093633672 0
620640 0.0031958299 0 247.43583 -0.00096147095 0
620660 0.0026975837 0 247.43583 -0.0010094298 0
620680 0.002359953 0 247.43583 -0.0010101858 0
620700 0.0017730702 0 247.43583 -0.00098620881 0
620720 0.0013295207 0 247.43583 -0.0010386725 0
620740 0.0015373252 0 247.43583 -0.00098851974 0
620760 0.002084468 0 247.43583 -0.00092085384 0
620780 0.0029842671 0 247.43583 -0.00094950553 0
620800 0.0040817824 0 247.43583 -0.00092696488 0
620820 0.0049981399 0 247.43583 -0.0008124951 0
620840 0.0057077223 0 247.43583 -0.00059722461 0
620860 0.0063851831 0 247.43583 -0.00039206384 0
620880 0.00673803 0 247.43583 -0.00032900551 0
620900 0.0065572084 0 247.43583 -0.00031869266 0
620920 0.0059719412 0 247.43583 -0.00038550634 0
620940 0.0048771441 0 247.43583 -0.00047674656 0
620960 0.0035956315 0 247.43583 -0.00040180849 0
620980 0.0024846889 0 247.43583 -0.00033106021 0
621000 0.0016875965 0 247.43583 -0.00036524304 0
621020 0.0012640543 0 247.43583 -0.0005430393 0
621040 0.0015615532 0 247.43583 -0.00063856731 0
621060 0.0024809605 0 247.43583 -0.00055174489 0
621080 0.0036629211 0 247.43583 -0.00025840774 0
621100 0.0048697099 0 247.43583 0.00010456802 0
621120 0.0057905338 0 247.43583 0.00010350817 0
621140 0.0063524898 0 247.43583 -8.3348339e-05 0
621160 0.0062303262 0 247.43583 -0.00038254013 0
621180 0.0054416716 0 247.43583 -0.00079124794 0
621200 0.0043988315 0 247.43583 -0.0010160713 0
621220 0.0033310981 0 247.43583 -0.0010901118 0
621240 0.002417051 0 247.43583 -0.0012107629 0
621260 0.0018617534 0 247.43583 -0.0013643812 0
621280 0.0018602246 0 247.43583 -0.0014944679 0
621300 0.0023510302 0 247.43583 -0.0015901938 0
621320 0.0028041608 0 247.43583 -0.0016636076 0
621340 0.0033167043 0 247.43583 -0.001763091 0
621360 0.0040622639 0 247.43583 -0.0016797315 0
621380 0.0046028319 0 247.43583 -0.001376036 0
621400 0.004667192 0 247.43583 -0.0010823396 0
621420 0.0043971334 0 247.43583 -0.00094462463 0
621440 0.0039119228 0 247.43583 -0.00090115059 0
621460 0.0031253476 0 247.43583 -0.0011000463 0
621480 0.0022453122 0 247.43583 -0.0015742314 0
621500 0.0020664491 0 247.43583 -0.001870436 0
621520 0.0026819004 0 247.43583 -0.0018883719 0
621540 0.003572124 0 247.43583 -0.0016543593 0
621560 0.0041844438 0 247.43583 -0.0013929788 0
621580 0.0041894567 0 247.43583 -0.0012563602 0
621600 0.0042452619 0 247.43583 -0.0010250232 0
621620 0.0045897918 0 247.43583 -0.00078397575 0
621640 0.0050417791 0 247.43583 -0.00063706423 0
621660 0.0056772431 0 247.43583 -0.00058672265 0
621680 0.0061987517 0 247.43583 -0.00065757711 0
621700 0.0064843073 0 247.43583 -0.00074154764 0
621720 0.006491178 0 247.43583 -0.00072853364 0
621740 0.0059862828 0 247.43583 -0.00073674448 0
621760 0.0052384712 0 247.43583 -0.00077128943 0
621780 0.0046351384 0 247.43583 -0.00094149492 0
621800 0.0039342778 0 247.43583 -0.0012697687 0
621820 0.0029351117 0 247.43583 -0.0014821166 0
621840 0.0023811952 0 247.43583 -0.0015618046 0
621860 0.0024052341 0 247.43583 -0.0016101675 0
621880 0.0027586009 0 247.43583 -0.0016177906 0
621900 0.0035939854 0 247.43583 -0.001534637 0
621920 0.0048596934 0 247.43583 -0.0014692001 0
621940 0.0057034412 0 247.43583 -0.0015063904 0
621960 0.0058655542 0 247.43583 -0.0015788623 0
621980 0.0054520096 0 247.43583 -0.0017199796 0
622000 0.004580848 0 247.43583 -0.0019939526 0
622020 0.0036005076 0 247.43583 -0.0022734 0
622040 0.002570697 0 247.43583 -0.0023429264 0
622060 0.002212423 0 247.43583 -0.0021062736 0
622080 0.0024361968 0 247.43583 -0.0018023448 0
622100 0.0028749013 0 247.43583 -0.0015536879 0
622120 0.0032875523 0 247.43583 -0.0012059558 0
622140 0.0037913139 0 247.43583 -0.00094847628 0
622160 0.004732388 0 247.43583 -0.00099742587 0
622180 0.0057174815 0 247.43583 -0.0011760891 0
622200 0.0062328169 0 247.43583 -0.001371089 0
622220 0.0063113681 0 247.43583 -0.0014681382 0
622240 0.0060775609 0 247.43583 -0.0015110725 0
622260 0.0056771273 0 247.43583 -0.0015205018 0
622280 0.0053477059 0 247.43583 -0.0013977999 0
622300 0.0046607766 0 247.43583 -0.0012089125 0
622320 0.0036329302 0 247.43583 -0.0010717223 0
622340 0.003006232 0 247.43583 -0.00079558517 0
622360 0.002957805 0 247.43583 -0.00057703556 0
622380 0.0033518393 0 247.43583 -0.00064287003 0
622400 0.0042172013 0 247.43583 -0.00062683469 0
622420 0.0052662882 0 247.43583 -0.00049398085 0
622440 0.006149347 0 247.43583 -0.00035169434 0
622460 0.0062350237 0 247.43583 -0.00021545257 0
622480 0.0057368272 0 247.43583 -0.00012508033 0
622500 0.0050632613 0 247.43583 -0.00014607378 0
622520 0.0044418783 0 247.43583 -0.00037927332 0
622540 0.0044888381 0 247.43583 -0.00083100606 0
622560 0.0050393376 0 247.43583 -0.0013687013 0
622580 0.0055321603 0 247.43583 -0.0017461651 0
622600 0.0055681335 0 247.43583 -0.0018477942 0
622620 0.0052058078 0 247.43583 -0.0016428561 0
622640 0.0047140723 0 247.43583 -0.0013441849 0
622660 0.0041935814 0 247.43583 -0.0011042015 0
622680 0.0040436896 0 247.43583 -0.00092051797 0
622700 0.0044277744 0 247.43583 -0.00078831775 0
622720 0.0050025922 0 247.43583 -0.00062232732 0
622740 0.0055530564 0 247.43583 -0.00047433665 0
622760 0.0061668081 0 247.43583 -0.00025707577 0
622780 0.0065779938 0 247.43583 -3.580771e-05 0
622800 0.0068855594 0 247.43583 0.00030343198 0
622820 0.0070262054 0 247.43583 0.00070572675 0
622840 0.0064580114 0 247.43583 0.00068329946 0
622860 0.0054796747 0 247.43583 0.00035892349 0
622880 0.0043334919 0 247.43583 5.6504178e-05 0
622900 0.0031646485 0 247.43583 -0.00029243046 0
622920 0.001902384 0 247.43583 -0.00068296118 0
622940 0.00085132398 0 247.43583 -0.0011108854 0
622960 0.00037023397 0 247.43583 -0.0015160709 0
622980 7.5179533e-05 0 247.43583 -0.0017839369 0
623000 0.00013826155 0 247.43583 -0.0017617143 0
623020 0.00085079649 0 247.43583 -0.0014494877 0
623040 0.0021834875 0 247.43583 -0.0011763949 0
623060 0.0039094415 0 247.43583 -0.00099419265 0
623080 0.0056960788 0 247.43583 -0.00083590806 0
623100 0.0070953253 0 247.43583 -0.00082396873 0
623120 0.0075751348 0 247.43583 -0.00082557648 0
623140 0.0072833894 0 247.43583 -0.00057701956 0
623160 0.0064389741 0 247.43583 -0.00018539417 0
623180 0.005430927 0 247.43583 0.00012898896 0
623200 0.0049117281 0 247.43583 0.00044567129 0
