step etot ke peBond peAngle temp press stressX stressY stressZ stressX_N stressY_N stressZ_N AvBondForce NumMons BoxLength BoxVol CurrentConc ConcPref P_add P_remov NreactNuc NreactDeath T_den_add T_den_remov T_id_add T_id_remov NumTot
22050840 24265.2728486799 19105.3444317125 1970.99138708221 4531.89394185292 1.0044078769662 0.117318396003665 -4674.50675499475 -7764.30030666648 -9466.27598337503 4471.07807130502 2168.66965356939 519.892953481699 -2.25043707517134 4 31.884014 62238.2729143119 6.42691355768676e-05 0.000169013132320381 0.0213442680574214 0.000459232741394446 0 0 2.02909921663821 0.483070845067269 1.05190854554586 0.0950652986169133 1441
22050860 24156.2213410744 19009.4514037363 1984.04684952891 4522.64375258409 0.999366580119142 0.112483926341845 -4253.76000280863 -7619.22945249972 -9154.12820225476 4838.9863227325 2353.47826634532 884.078630429419 -2.31867145286777 4 31.921514 62311.4737112469 6.41936350043029e-05 0.000169013132320381 0.0221247957530522 0.000443031738799907 0 0 2.10082944978489 0.466576986250416 1.05314573514369 0.0949536200574899 1441
22050880 24085.911094796 18885.3519951308 2026.61806953758 4513.08705732304 0.992842414905805 0.11005285634319 -3880.36735205395 -7710.0554155436 -9006.41209739921 5165.49018065122 2285.77436896429 1100.60641614341 -2.34197783733655 4 31.959014 62384.6745081819 6.41183116131413e-05 0.000169013132320381 0.022933834519535 0.000427402871714205 0 0 2.17509540238021 0.45064628992095 1.05438292474153 0.0948422035803684 1441
22050900 24154.941974783 18918.2152654886 2065.35692604049 4506.1331510788 0.994570105695588 0.10913828876113 -3536.0240096343 -7972.39118076761 -8941.22170096752 5497.07717881379 2046.63500231193 1150.79347992425 -2.35383646468361 4 31.996514 62457.8753051169 6.40431647804116e-05 0.000169013132320381 0.0237724247260403 0.00041232591315481 0 0 2.25198671407638 0.43525952758956 1.05562011433936 0.0947310482640655 1441
22050920 24207.6299628683 18951.206573972 2090.47521008028 4503.0129434277 0.996304527717162 0.111023912802088 -3607.25504115488 -8226.45565693987 -8993.62352363003 5388.84665761028 1774.72912071606 1073.36650681752 -2.3253305461809 4 32.034014 62531.0761020519 6.39681938860595e-05 0.000169013132320381 0.0246416446678054 0.000397781352065105 0 0 2.3315961933561 0.420398127300018 1.05685730393719 0.0946201531914122 1441
22050940 24252.1744393694 18982.5133114861 2093.39571402557 4502.88280790873 0.997950388323007 0.114288882574038 -3879.570053209 -8518.24101897455 -9067.10748123904 5079.94306256236 1445.27600921852 964.242692984288 -2.27573449833261 4 32.071514 62604.2768989869 6.38933983129311e-05 0.000169013132320381 0.0255426119474583 0.000383750367943202 0 0 2.41401992955489 0.406044151212742 1.05809449353502 0.09450951744953 1441
22050960 24260.9465943624 19003.182327209 2078.84450262319 4508.30749533327 0.999037001667006 0.118294506934678 -4287.37765719349 -8631.411828403 -9324.41447424853 4684.20532354964 1318.71858419959 688.364089889609 -2.21901288921773 4 32.109014 62677.4776959219 6.38187774467552e-05 0.000169013132320381 0.0264764849065701 0.000370214806370853 0 0 2.49935740883995 0.39218027395354 1.05933168313286 0.0943991401298043 1441
22050980 24389.9559178519 19117.9142703383 2058.42440979438 4513.1514396927 1.00506869964715 0.123591885845116 -4775.01180696656 -8847.08599701038 -9644.32627500113 4240.41166112921 1104.11098642107 392.24363605148 -2.1732235536324 4 32.146514 62750.6784928569 6.3744330676127e-05 0.000169013132320381 0.0274444641093424 0.000357157155410874 0 0 2.58771163429302 0.378789761701811 1.06056887273069 0.0942890203278603 1441
22051000 24299.3848857102 19018.4959035899 2059.70975413268 4509.36426216896 0.999842068374731 0.127148302525503 -5141.98198315956 -8984.33360675669 -9837.5332393761 3933.67270250729 963.072013845785 207.17135035161 -2.11486919072225 4 32.184014 62823.8792897919 6.36700573924914e-05 0.000169013132320381 0.0284477938802276 0.00034456052284182 0 0 2.67918925023296 0.36585645199253 1.06180606232852 0.0941791571435386 1441
22051020 24221.0768939005 18946.7140057871 2075.30938233231 4502.00976600468 0.996068344020562 0.130431750066131 -5400.43929709912 -9234.88959279949 -9975.99979938558 3727.78232590217 744.4732204036 128.317494564866 -2.06357034507255 4 32.221514 62897.0800867269 6.35959569901261e-05 0.000169013132320381 0.0294877638975644 0.000332408614200692 0 0 2.77390067093969 0.353364734208238 1.06304325192636 0.0940695496808699 1441
22051040 24190.3199584134 18898.6415858572 2108.02282371188 4494.65309067845 0.993541076458596 0.133721380993663 -5586.57987156232 -9430.60551001328 -10244.2333823908 3552.78160493863 589.416903915558 -5.69499071664617 -2.02395855951518 4 32.259014 62970.2808836619 6.35220288661255e-05 0.000169013132320381 0.0305657108451435 0.000320685711604347 0 0 2.87196021392344 0.341299530736773 1.06428044152419 0.0939601970480514 1441
22051060 24224.5472326111 18927.9270139826 2130.41359825962 4493.24570831711 0.995080672606396 0.134792408012586 -5373.58262953047 -9632.99718451182 -10486.7683016328 3720.12222728315 408.249857033115 -166.013804798504 -2.02691944813736 4 32.296514 63043.4816805969 6.3448272420384e-05 0.000169013132320381 0.0316830201238791 0.000309376653322229 0 0 2.97348623790636 0.329646278772361 1.06551763112202 0.0938510983574217 1441
22051080 24171.1457616797 18903.5566388134 2126.35100294148 4486.1574601077 0.993799471062396 0.133062120627017 -4998.61503329708 -9608.02370228413 -10588.6801166263 4030.4271138654 420.865859736987 -239.346478916132 -2.05579420150365 4 32.334014 63116.6824775319 6.33746870555801e-05 0.000169013132320381 0.0328411276257828 0.00029846681407408 0 0 3.07860128568448 0.318390912738422 1.06675482071986 0.0937422527254379 1441
22051100 24135.1218237351 18903.6111756631 2116.40946469866 4482.95666304016 0.993802338178542 0.130887002663598 -4702.24394067633 -9637.24443312135 -10472.714887575 4312.07170955372 403.597714356415 -176.380439323135 -2.08767353655943 4 32.371514 63189.8832744669 6.330127217716e-05 0.000169013132320381 0.0340415215724316 0.000287942086026047 0 0 3.18743223203565 0.307519847310027 1.06799201031769 0.0936336592726508 1441
22051120 24201.6578312749 18986.1136689235 2104.49409472542 4476.39287082959 0.998139666636359 0.127402157456141 -4293.98182842916 -9437.45465116543 -10448.1237144829 4705.09644299595 585.763375063494 -167.739254997431 -2.1475149749163 4 32.409014 63263.0840714019 6.32280271933218e-05 0.000169013132320381 0.0352857444203765 0.000277788860461368 0 0 3.30011043686091 0.297019961016554 1.06922919991552 0.0935253171236819 1441
22051140 24250.7847586362 19034.2845811895 2104.35772897275 4472.06884629763 1.00067211214623 0.122453413402054 -3939.29267044335 -9196.07312008467 -10131.8670324699 5000.2656541498 799.845862411384 -0.536687962460782 -2.20659890000922 4 32.446514 63336.2848683369 6.31549515149993e-05 0.000169013132320381 0.0365753948358178 0.000267994010100711 0 0 3.41677190373489 0.286878580403714 1.07046638951336 0.0934172254071993 1441
