step etot ke peBond peAngle temp press stressX stressY stressZ stressX_N stressY_N stressZ_N AvBondForce NumMons BoxLength BoxVol CurrentConc ConcPref P_add P_remov NreactNuc NreactDeath T_den_add T_den_remov T_id_add T_id_remov NumTot
9901060 23588.1977374185 19102.4692348623 2160.52968137317 3835.00492810094 1.00378178370838 0.121404946784067 -6614.58590992154 -6579.18945921019 -9867.24441173333 2598.74904209021 3050.23676197727 292.632928388989 -2.27203287840627 7 32.310889 63317.0788937775 0.000110554689545034 0.000253519698480572 0.0319898605569303 0.000191505733426506 0 0 3.18859785303271 0.307407430627973 1.00325792186382 0.062297041107724 1444
9901080 23519.1774828347 19054.7062436137 2167.22491835719 3832.19732375385 1.00127197097363 0.118749691732461 -6451.80416991688 -6432.25197185626 -9702.24628419623 2682.78524051502 3185.6147389699 225.928443554731 -2.27040914843971 7 32.310889 63400.3117438415 0.000110409551742937 0.000253519698480572 0.0333225403948489 0.000183846778654212 0 0 3.31707264449286 0.295501117509204 1.00457674480456 0.0622152566473748 1444
9901100 23586.4147284786 19132.7720999183 2149.2471000608 3824.98363338392 1.00537411523178 0.117205124860987 -6106.58432418907 -6330.66500496441 -9884.54098308672 2991.29604560889 3297.60853063912 -95.6063765932995 -2.29164932871569 7 32.310889 63483.5445939055 0.00011026479451924 0.000253519698480572 0.0347106791119004 0.000176494435283661 0 0 3.45072393446408 0.284055952293672 1.0058955677453 0.0621336866411416 1444
9901120 23765.5160630256 19295.1105822858 2138.48490103642 3820.17789112111 1.01390455228637 0.115588745096773 -5885.47491774637 -6243.64495757017 -9913.69222846643 3281.03609210251 3377.6488468441 -170.117699953719 -2.33623240627185 7 32.310889 63566.7774439695 0.000110120416378982 0.000253519698480572 0.0361565822734262 0.000169436415804981 0 0 3.58976029411163 0.273054074088067 1.00721439068605 0.0620523302466212 1444
9901140 23753.7312702288 19251.8748029564 2151.17156449133 3815.72270027991 1.01163263198321 0.110009318911044 -5568.55099536268 -5724.05166381185 -9713.68018420821 3667.11095531405 3893.6311751328 -48.0711379367928 -2.40105985159366 7 32.310889 63650.0102940335 0.000109976415835021 0.000253519698480572 0.0376626512019643 0.000162660925682448 0 0 3.73439869833592 0.262478313776045 1.00853321362679 0.0619711866258161 1444
9901160 23725.2684577736 19171.8195973279 2176.95497269505 3823.04115013987 1.00742595293491 0.107670039786669 -5476.4975689407 -5531.17731447958 -9578.80759175509 3857.8137036114 4128.78021525167 95.1547529049031 -2.42256943777318 7 32.310889 63733.2431440975 0.000109832791407984 0.000253519698480572 0.03923138695082 0.000156156643552954 0 0 3.88486486437819 0.252312167224803 1.00985203656754 0.0618902549451066 1444
9901180 23669.2788738817 19058.8458026435 2197.00868084204 3836.11551122782 1.00148949332091 0.103537399800041 -5160.73290074298 -5195.08111703729 -9466.36194873168 4250.32141997414 4514.03239168313 233.541530548028 -2.47349502542159 7 32.310889 63816.4759941615 0.000109689541626216 0.000253519698480572 0.0408653944423281 0.000149912702220788 0 0 4.04139360406415 0.242539769529286 1.01117085950828 0.0618095343752221 1444
9901200 23677.4536636402 19059.668012347 2199.94775189475 3842.3186656048 1.00153269816069 0.0993335160899509 -4496.83793252768 -4961.32727593724 -9583.98306139832 4911.19808055109 4768.28610959993 140.489622745544 -2.53834413646175 7 32.310889 63899.7088442255 0.000109546665025729 0.000253519698480572 0.0425673867777232 0.000143918670416778 0 0 4.20422919024324 0.233145870254031 1.01248968244903 0.0617290240912124 1444
9901220 23781.6893370658 19128.7265071183 2203.999802667 3834.2571957619 1.00516153054929 0.0988590120633143 -4157.62863627898 -4927.33868118605 -9890.90389694147 5217.65990453052 4847.58415754362 -81.9878114010687 -2.56380738906279 7 32.310889 63982.9416942895 0.000109404160150154 0.000253519698480572 0.0443401897256884 0.000138164535291061 0 0 4.37362573799293 0.224115809634084 1.01380850538977 0.0616487232724206 1444
9901240 23802.6457533975 19109.5880618813 2224.53016374484 3828.10467762683 1.00415585832644 0.0976587988096234 -3809.5224887635 -5074.67934460895 -9885.67511761535 5508.3703303021 4678.55016841393 -36.378424598271 -2.58486110438497 7 32.310889 64066.1745443535 0.000109262025550688 0.000253519698480572 0.0461867463969517 0.000132640685609562 0 0 4.54984760117836 0.215435495697219 1.01512732833051 0.0615686311024529 1444
9901260 23810.8195295604 19066.7442209207 2260.20059837071 3826.04133511648 1.00190453329764 0.0968087503775854 -3548.97685982222 -5186.33392090874 -9895.36112121775 5703.60562153586 4485.18358377247 -17.7353114737646 -2.59905157565223 7 32.310889 64149.4073944175 0.00010912025978605 0.000253519698480572 0.0481101221127298 0.000127337895626464 0 0 4.73316978499637 0.207091382272801 1.01644615127126 0.0614887467691545 1444
