time Area Area_std NumInNet
29600 307.84357 0.35427045 715.33333
29800 307.90461 0.36773031 715.33333
30000 307.96187 0.37232176 715.33333
30200 308.01688 0.38811957 715.33333
30400 308.06566 0.39039486 715.33333
30600 308.12575 0.37417835 715.33333
30800 308.18419 0.37343 715.33333
31000 308.23673 0.36703798 715.33333
31200 308.2937 0.35503076 715.33333
31400 308.35346 0.36022682 715.33333
31600 308.41365 0.37688182 715.33333
31800 308.46933 0.398628 715.33333
32000 308.53931 0.41226087 715.33333
32200 308.57957 0.42128739 715.33333
32400 308.62843 0.42785748 715.33333
32600 308.6895 0.42605249 715.33333
32800 308.74404 0.43311344 715.33333
33000 308.79669 0.43880211 715.33333
33200 308.85482 0.43012048 715.33333
33400 308.91648 0.41946963 715.33333
33600 308.95745 0.40627176 715.33333
33800 308.99548 0.40398636 715.33333
34000 309.0399 0.40780092 715.33333
34200 309.07774 0.4169197 715.33333
34400 309.11212 0.42058919 715.33333
34600 309.15779 0.4183057 715.33333
34800 309.20914 0.42798721 715.33333
35000 309.26663 0.44029069 715.33333
35200 309.31842 0.44949591 715.33333
35400 309.37014 0.45241534 715.33333
35600 309.42837 0.44804672 715.33333
35800 309.48196 0.43461906 715.33333
36000 309.53293 0.4339513 715.33333
36200 309.58129 0.4353644 715.33333
36400 309.64126 0.43041414 715.33333
36600 309.68779 0.42301051 715.33333
36800 309.74727 0.42912712 715.33333
37000 309.78722 0.42700422 715.33333
37200 309.83056 0.42945379 715.33333
37400 309.87588 0.43586661 715.33333
37600 309.92877 0.43671209 715.33333
37800 309.98385 0.44377013 715.33333
38000 310.04686 0.43355384 715.33333
38200 310.10445 0.42609013 715.33333
38400 310.15958 0.42103643 715.33333
38600 310.19889 0.40930632 715.33333
38800 310.24906 0.40813985 715.33333
39000 310.29241 0.41757507 715.33333
39200 310.34505 0.42245688 715.33333
39400 310.40541 0.43839196 715.33333
39600 310.46537 0.43092449 715.33333
39800 310.51829 0.42573453 715.33333
40000 310.5832 0.42275792 715.33333
40200 310.6332 0.42738288 715.33333
40400 310.67307 0.42601297 715.33333
40600 310.71186 0.41273487 715.33333
40800 310.74665 0.41330715 715.33333
41000 310.79396 0.41321767 715.33333
41200 310.84208 0.41143497 715.33333
41400 310.88368 0.40762085 715.33333
41600 310.92682 0.39339269 715.33333
41800 310.97671 0.3959878 715.33333
42000 311.02815 0.40806303 715.33333
42200 311.07988 0.40576579 715.33333
42400 311.13508 0.40059726 715.33333
42600 311.1925 0.40000402 715.33333
42800 311.24821 0.39327252 715.33333
43000 311.28895 0.38835496 715.33333
43200 311.33589 0.38241425 715.33333
43400 311.37583 0.39720132 715.33333
43600 311.41686 0.38432316 715.33333
43800 311.46062 0.37653434 715.33333
44000 311.48762 0.37525484 715.33333
44200 311.50795 0.37708185 715.33333
44400 311.54877 0.37349789 715.33333
44600 311.60079 0.36436566 715.33333
44800 311.66023 0.36714313 715.33333
45000 311.71293 0.3751916 715.33333
45200 311.77637 0.38068932 715.33333
45400 311.82028 0.39179371 715.33333
45600 311.87113 0.40229715 715.33333
45800 311.91398 0.41424158 715.33333
46000 311.96187 0.43291594 715.33333
46200 312.02509 0.43449865 715.33333
46400 312.08039 0.43734538 715.33333
46600 312.1473 0.44583613 715.33333
46800 312.2052 0.45381009 715.33333
47000 312.26601 0.45348346 715.33333
47200 312.28961 0.457323 715.33333
47400 312.31706 0.47839562 715.33333
47600 312.36026 0.48377538 715.33333
47800 312.40575 0.49067482 715.33333
48000 312.45208 0.49701756 715.33333
48200 312.50056 0.51853515 715.33333
48400 312.55121 0.52089731 715.33333
48600 312.59165 0.53170428 715.33333
48800 312.66454 0.53646328 715.33333
49000 312.72303 0.53063583 715.33333
49200 312.78459 0.52462194 715.33333
49400 312.84631 0.52591227 715.33333
49600 312.90756 0.52293815 715.33333
49800 312.94897 0.52371681 715.33333
50000 313.00111 0.51797972 715.33333
50200 313.03808 0.51330057 715.33333
50400 313.08952 0.5265265 715.33333
50600 313.13575 0.53592787 715.33333
50800 313.18549 0.52584512 715.33333
51000 313.2386 0.52105089 715.33333
51200 313.29827 0.51250001 715.33333
51400 313.36126 0.51598389 715.33333
51600 313.41996 0.52730955 715.33333
51800 313.47879 0.53502259 715.33333
52000 313.53316 0.53769695 715.33333
52200 313.58956 0.5434549 715.33333
52400 313.63234 0.5487739 715.33333
52600 313.67698 0.56169878 715.33333
52800 313.72061 0.56268527 715.33333
53000 313.76123 0.55450053 715.33333
53200 313.81381 0.54514114 715.33333
53400 313.85782 0.52843743 715.33333
53600 313.89361 0.53506257 715.33333
53800 313.92821 0.54976401 715.33333
54000 313.96568 0.54838177 715.33333
54200 314.0172 0.5486041 715.33333
54400 314.06596 0.55482864 715.33333
54600 314.10632 0.55536279 715.33333
54800 314.14864 0.55525004 715.33333
55000 314.2045 0.56654058 715.33333
55200 314.26616 0.57295085 715.33333
55400 314.33759 0.57453256 715.33333
55600 314.40327 0.58307097 715.33333
55800 314.46251 0.5942334 715.33333
56000 314.52465 0.59024821 715.33333
56200 314.57752 0.58255433 715.33333
56400 314.63603 0.577348 715.33333
56600 314.70039 0.57289078 715.33333
56800 314.75574 0.57014855 715.33333
57000 314.8129 0.567922 715.33333
57200 314.87695 0.56993517 715.33333
57400 314.92923 0.58585719 715.33333
57600 314.97643 0.59331898 715.33333
57800 315.03495 0.60327544 715.33333
58000 315.09575 0.59456858 715.33333
58200 315.15452 0.57613192 715.33333
58400 315.219 0.55958131 715.33333
58600 315.28174 0.56442868 715.33333
58800 315.33886 0.57651206 715.33333
59000 315.39251 0.57714554 715.33333
59200 315.46109 0.57720518 715.33333
59400 315.51813 0.5710455 715.33333
59600 315.55807 0.57928531 715.33333
59800 315.61709 0.58717565 715.33333
60000 315.65945 0.59043971 715.33333
60200 315.70401 0.58626237 715.33333
60400 315.75621 0.57911432 715.33333
60600 315.81879 0.57311133 715.33333
60800 315.86784 0.56640916 715.33333
61000 315.92412 0.55105935 715.33333
61200 315.97949 0.54499819 715.33333
61400 316.0316 0.5448562 715.33333
61600 316.07369 0.53277545 715.33333
61800 316.12105 0.5217103 715.33333
62000 316.18079 0.51333735 715.33333
62200 316.23239 0.49925127 715.33333
62400 316.27692 0.49950931 715.33333
62600 316.31995 0.49080556 715.33333
62800 316.36539 0.4923182 715.33333
63000 316.41265 0.48491801 715.33333
63200 316.45918 0.47267163 715.33333
63400 316.50783 0.46068653 715.33333
63600 316.5494 0.45054472 715.33333
63800 316.60258 0.44869005 715.33333
64000 316.66441 0.44552138 715.33333
64200 316.72644 0.44173926 715.33333
64400 316.7894 0.44324687 715.33333
64600 316.8513 0.45114675 715.33333
64800 316.90494 0.44047577 715.33333
65000 316.94549 0.43166826 715.33333
65200 316.99185 0.43021422 715.33333
65400 317.03946 0.43975855 715.33333
65600 317.0863 0.44450243 715.33333
65800 317.13187 0.46010928 715.33333
66000 317.17513 0.47391093 715.33333
66200 317.21904 0.47547244 715.33333
66400 317.2652 0.47304937 715.33333
66600 317.31094 0.48482669 715.33333
66800 317.34024 0.49376929 715.33333
67000 317.38385 0.50817443 715.33333
67200 317.43245 0.51172232 715.33333
67400 317.47985 0.50635275 715.33333
67600 317.53746 0.50017833 715.33333
67800 317.59773 0.50974804 715.33333
68000 317.65973 0.51917103 715.33333
68200 317.72088 0.52765408 715.33333
68400 317.78308 0.54364303 715.33333
68600 317.81892 0.549129 715.33333
68800 317.86282 0.54438343 715.33333
69000 317.93176 0.5575848 715.33333
69200 317.98926 0.56206895 715.33333
69400 318.04364 0.55567057 715.33333
69600 318.09499 0.56084681 715.33333
69800 318.13636 0.57027528 715.33333
70000 318.19157 0.56493331 715.33333
70200 318.24293 0.56191835 715.33333
70400 318.28882 0.56176794 715.33333
70600 318.32282 0.56350857 715.33333
70800 318.36708 0.56246701 715.33333
71000 318.41039 0.56444699 715.33333
71200 318.43683 0.56950819 715.33333
71400 318.47434 0.58561456 715.33333
71600 318.51786 0.59729671 715.33333
71800 318.56489 0.59573736 715.33333
72000 318.61919 0.59613539 715.33333
72200 318.66484 0.58644105 715.33333
72400 318.71288 0.59473715 715.33333
72600 318.75832 0.60453203 715.33333
72800 318.79187 0.60381087 715.33333
73000 318.84796 0.59216541 715.33333
73200 318.91344 0.58302494 715.33333
73400 318.98084 0.57908399 715.33333
73600 319.02938 0.56982222 715.33333
73800 319.08803 0.57236384 715.33333
74000 319.14104 0.57914894 715.33333
74200 319.18694 0.57551441 715.33333
74400 319.24963 0.59126734 715.33333
74600 319.29057 0.59496587 715.33333
74800 319.35425 0.61048065 715.33333
75000 319.40903 0.62009746 715.33333
75200 319.45227 0.62475328 715.33333
75400 319.48612 0.6239643 715.33333
75600 319.53263 0.63020814 715.33333
75800 319.58952 0.62574232 715.33333
76000 319.64454 0.63784758 715.33333
76200 319.68537 0.62652422 715.33333
76400 319.72653 0.62391196 715.33333
76600 319.76516 0.62288112 715.33333
76800 319.8258 0.61362399 715.33333
77000 319.88339 0.60424039 715.33333
77200 319.93316 0.59952136 715.33333
77400 319.99838 0.59951808 715.33333
77600 320.05801 0.59775992 715.33333
77800 320.11176 0.60317516 715.33333
78000 320.15909 0.61458198 715.33333
78200 320.2149 0.60815713 715.33333
78400 320.27564 0.61537622 715.33333
78600 320.31612 0.60133957 715.33333
78800 320.35423 0.59413329 715.33333
79000 320.41467 0.58144032 715.33333
79200 320.46263 0.57050372 715.33333
79400 320.51825 0.56122923 715.33333
79600 320.58499 0.54828298 715.33333
79800 320.64761 0.55132125 715.33333
80000 320.70165 0.54228622 715.33333
80200 320.75233 0.54372432 715.33333
80400 320.79862 0.54025554 715.33333
80600 320.8518 0.54319205 715.33333
80800 320.90097 0.55196585 715.33333
81000 320.96283 0.55743585 715.33333
81200 321.03399 0.5547713 715.33333
81400 321.08879 0.54951297 715.33333
81600 321.1409 0.55652938 715.33333
81800 321.18972 0.55144927 715.33333
82000 321.24312 0.5598776 715.33333
82200 321.30867 0.55711766 715.33333
82400 321.36521 0.56564858 715.33333
82600 321.43003 0.56666959 715.33333
82800 321.49097 0.56904663 715.33333
83000 321.54682 0.58132681 715.33333
83200 321.6044 0.59592207 715.33333
83400 321.66635 0.60094815 715.33333
83600 321.73212 0.61732549 715.33333
83800 321.78398 0.63108873 715.33333
84000 321.83796 0.64890709 715.33333
84200 321.90139 0.6511727 715.33333
84400 321.95811 0.65300811 715.33333
84600 322.02205 0.65505076 715.33333
84800 322.0813 0.66056666 715.33333
85000 322.137 0.6748333 715.33333
85200 322.187 0.67039792 715.33333
85400 322.23768 0.6831827 715.33333
85600 322.29717 0.68325062 715.33333
85800 322.36395 0.68468833 715.33333
86000 322.43502 0.68146816 715.33333
86200 322.49056 0.69470263 715.33333
86400 322.54045 0.69939474 715.33333
86600 322.59661 0.71370305 715.33333
86800 322.65621 0.72566867 715.33333
87000 322.72093 0.74469961 715.33333
87200 322.77281 0.75517192 715.33333
87400 322.81248 0.75711872 715.33333
87600 322.84739 0.76144398 715.33333
87800 322.88308 0.75657863 715.33333
88000 322.93274 0.76504812 715.33333
88200 322.99312 0.76310926 715.33333
88400 323.04715 0.75555683 715.33333
88600 323.10116 0.75719461 715.33333
88800 323.14772 0.75847835 715.33333
89000 323.19276 0.76592401 715.33333
89200 323.23763 0.76736142 715.33333
89400 323.29341 0.76987986 715.33333
89600 323.36808 0.76540703 715.33333
89800 323.44233 0.75566894 715.33333
90000 323.49986 0.76225128 715.33333
90200 323.56567 0.76684843 715.33333
90400 323.62814 0.76892596 715.33333
90600 323.68173 0.7680894 715.33333
90800 323.7328 0.76242843 715.33333
91000 323.78143 0.7652175 715.33333
91200 323.84493 0.76307756 715.33333
91400 323.90473 0.76739969 715.33333
91600 323.95989 0.76796355 715.33333
91800 324.02245 0.77552203 715.33333
92000 324.07725 0.77769774 715.33333
92200 324.1325 0.77909931 715.33333
92400 324.18483 0.77587815 715.33333
92600 324.23632 0.77206572 715.33333
92800 324.29584 0.77370472 715.33333
93000 324.34689 0.79232904 715.33333
93200 324.4069 0.80551122 715.33333
93400 324.46975 0.82244194 715.33333
93600 324.52911 0.84155947 715.33333
93800 324.57653 0.84869754 715.33333
94000 324.63964 0.86521483 715.33333
94200 324.68865 0.88870599 715.33333
94400 324.74537 0.89413015 715.33333
94600 324.81136 0.90093501 715.33333
94800 324.88556 0.90641545 715.33333
95000 324.96516 0.89782546 715.33333
95200 325.04626 0.8863861 715.33333
95400 325.10659 0.88922211 715.33333
95600 325.16391 0.88346055 715.33333
95800 325.21802 0.89342665 715.33333
96000 325.28184 0.89982478 715.33333
96200 325.34584 0.90434384 715.33333
96400 325.3974 0.91510012 715.33333
96600 325.45616 0.90925757 715.33333
96800 325.49132 0.89324028 715.33333
97000 325.53913 0.88047366 715.33333
97200 325.5957 0.87441534 715.33333
97400 325.65535 0.86371683 715.33333
97600 325.72103 0.84760979 715.33333
97800 325.79031 0.83185821 715.33333
98000 325.84752 0.83106962 715.33333
98200 325.90868 0.823684 715.33333
98400 325.98509 0.80394422 715.33333
98600 326.06158 0.7980575 715.33333
98800 326.12022 0.8061306 715.33333
99000 326.19589 0.80414508 715.33333
99200 326.25097 0.79121202 715.33333
99400 326.30279 0.80070453 715.33333
99600 326.35449 0.80805352 715.33333
99800 326.41248 0.81033304 715.33333
100000 326.47419 0.80874088 715.33333
100200 326.52499 0.81240034 715.33333
100400 326.58677 0.80808401 715.33333
100600 326.65365 0.81868631 715.33333
100800 326.71061 0.83075846 715.33333
101000 326.7603 0.83980026 715.33333
101200 326.81697 0.84435512 715.33333
101400 326.86031 0.85863545 715.33333
101600 326.91449 0.8670213 715.33333
101800 326.97963 0.86143059 715.33333
102000 327.0407 0.86577499 715.33333
102200 327.10378 0.86467737 715.33333
102400 327.16858 0.86650524 715.33333
102600 327.24345 0.86501184 715.33333
102800 327.31688 0.86805991 715.33333
103000 327.38517 0.87052253 715.33333
103200 327.44441 0.87237654 715.33333
103400 327.50458 0.88635896 715.33333
103600 327.55896 0.89588991 715.33333
103800 327.6093 0.88788375 715.33333
104000 327.6604 0.89100252 715.33333
104200 327.7237 0.89301104 715.33333
104400 327.77054 0.90093216 715.33333
104600 327.81815 0.90469453 715.33333
104800 327.86456 0.91529865 715.33333
105000 327.89362 0.92448956 715.33333
105200 327.92887 0.93076684 715.33333
105400 327.98139 0.9277873 715.33333
105600 328.02934 0.94144841 715.33333
105800 328.06977 0.94081234 715.33333
106000 328.10955 0.94598391 715.33333
106200 328.15535 0.95518467 715.33333
106400 328.19704 0.97291937 715.33333
106600 328.24006 0.98234568 715.33333
106800 328.29536 0.97484325 715.33333
107000 328.35971 0.97057742 715.33333
107200 328.4219 0.98257582 715.33333
107400 328.48214 0.98681336 715.33333
107600 328.54522 0.9886537 715.33333
107800 328.60829 0.98644344 715.33333
108000 328.6557 0.98601848 715.33333
108200 328.70736 0.99148758 715.33333
108400 328.76554 0.97311607 715.33333
108600 328.8237 0.97651304 715.33333
108800 328.8674 0.98130801 715.33333
109000 328.91284 0.98364185 715.33333
109200 328.97603 0.97471828 715.33333
109400 329.03755 0.97739803 715.33333
109600 329.09031 0.97978278 715.33333
109800 329.15471 0.9945257 715.33333
110000 329.21093 1.0033509 715.33333
110200 329.27795 1.0140781 715.33333
110400 329.3407 1.0188612 715.33333
110600 329.40026 1.0174229 715.33333
110800 329.46555 1.0085293 715.33333
111000 329.53654 0.98991367 715.33333
111200 329.60554 0.98636827 715.33333
111400 329.66256 0.98929996 715.33333
111600 329.73756 0.99729217 715.33333
111800 329.80452 0.99974499 715.33333
112000 329.86171 0.99526889 715.33333
112200 329.91505 0.98791333 715.33333
112400 329.97467 0.97567414 715.33333
112600 330.03471 0.96498832 715.33333
112800 330.09195 0.95038224 715.33333
113000 330.15656 0.92602533 715.33333
113200 330.22046 0.91545681 715.33333
113400 330.27853 0.89933906 715.33333
113600 330.34338 0.87023927 715.33333
113800 330.40061 0.85492686 715.33333
114000 330.45606 0.82963314 715.33333
114200 330.51158 0.82533816 715.33333
114400 330.57189 0.81822757 715.33333
114600 330.62376 0.81827996 715.33333
114800 330.68581 0.8133371 715.33333
115000 330.7459 0.81909347 715.33333
115200 330.79644 0.81571194 715.33333
115400 330.84586 0.81287295 715.33333
115600 330.90397 0.81618373 715.33333
115800 330.95296 0.80722584 715.33333
116000 330.99755 0.80341139 715.33333
116200 331.05795 0.79585638 715.33333
116400 331.12007 0.77868886 715.33333
116600 331.17114 0.7773965 715.33333
116800 331.22454 0.78023823 715.33333
117000 331.27143 0.78395906 715.33333
117200 331.31212 0.80604291 715.33333
117400 331.36541 0.81970793 715.33333
117600 331.43403 0.82202108 715.33333
117800 331.49501 0.82347789 715.33333
118000 331.54166 0.83039599 715.33333
118200 331.59119 0.84788082 715.33333
118400 331.63691 0.85013852 715.33333
118600 331.68436 0.85408648 715.33333
118800 331.75326 0.85332307 715.33333
119000 331.80713 0.840998 715.33333
119200 331.86944 0.84831235 715.33333
119400 331.92761 0.85366323 715.33333
119600 331.97912 0.84403919 715.33333
119800 332.04146 0.83878671 715.33333
120000 332.10579 0.84683841 715.33333
120200 332.17181 0.84881939 715.33333
120400 332.22809 0.84008617 715.33333
120600 332.287 0.82877774 715.33333
120800 332.34559 0.82461827 715.33333
121000 332.39649 0.81647507 715.33333
121200 332.45759 0.8150476 715.33333
121400 332.51722 0.80971135 715.33333
121600 332.57579 0.8071483 715.33333
121800 332.64214 0.80740222 715.33333
122000 332.708 0.80359378 715.33333
122200 332.777 0.80196111 715.33333
122400 332.81562 0.79884608 715.33333
122600 332.86156 0.78901298 715.33333
122800 332.91618 0.78382915 715.33333
123000 332.9669 0.78294127 715.33333
123200 333.0118 0.78509662 715.33333
123400 333.06817 0.7910188 715.33333
123600 333.13419 0.8023557 715.33333
123800 333.19334 0.80816748 715.33333
124000 333.24611 0.80099851 715.33333
124200 333.29668 0.80400074 715.33333
124400 333.35069 0.80847168 715.33333
124600 333.40671 0.80661871 715.33333
124800 333.46218 0.79580524 715.33333
125000 333.51995 0.78990843 715.33333
125200 333.57772 0.78574882 715.33333
125400 333.63446 0.77780822 715.33333
125600 333.68628 0.75940198 715.33333
125800 333.74922 0.76324716 715.33333
126000 333.79541 0.77389287 715.33333
126200 333.8393 0.76646067 715.33333
126400 333.89086 0.76686719 715.33333
126600 333.95182 0.77241038 715.33333
126800 334.01252 0.7783221 715.33333
127000 334.05659 0.77622105 715.33333
127200 334.10906 0.77753091 715.33333
127400 334.15256 0.77775229 715.33333
127600 334.19204 0.78021026 715.33333
127800 334.24907 0.78367286 715.33333
128000 334.30367 0.78272379 715.33333
128200 334.36179 0.7847424 715.33333
128400 334.43755 0.78204411 715.33333
128600 334.49122 0.78174509 715.33333
128800 334.55779 0.77381096 715.33333
129000 334.63144 0.78468217 715.33333
129200 334.68511 0.78280031 715.33333
129400 334.74865 0.77935354 715.33333
129600 334.802 0.76506894 715.33333
129800 334.86605 0.75308698 715.33333
130000 334.92365 0.74222176 715.33333
130200 334.98982 0.74057331 715.33333
130400 335.05233 0.7379681 715.33333
130600 335.127 0.71150059 715.33333
130800 335.19125 0.69841728 715.33333
131000 335.26016 0.69207238 715.33333
131200 335.32642 0.67909569 715.33333
131400 335.39739 0.6766634 715.33333
131600 335.4629 0.67363206 715.33333
131800 335.5176 0.66510309 715.33333
132000 335.5769 0.66065857 715.33333
132200 335.65304 0.65765114 715.33333
132400 335.71241 0.64267725 715.33333
132600 335.76944 0.62585657 715.33333
132800 335.8257 0.61802429 715.33333
133000 335.87907 0.61942897 715.33333
133200 335.92875 0.6230826 715.33333
133400 335.96894 0.62142545 715.33333
133600 336.02271 0.62101104 715.33333
133800 336.08304 0.61992151 715.33333
134000 336.13949 0.63355268 715.33333
134200 336.20471 0.63877586 715.33333
134400 336.25078 0.65370638 715.33333
134600 336.30133 0.65399537 715.33333
134800 336.35501 0.64934257 715.33333
135000 336.39908 0.65182433 715.33333
135200 336.44348 0.65922699 715.33333
135400 336.49411 0.66187479 715.33333
135600 336.55189 0.65836959 715.33333
135800 336.61543 0.65855268 715.33333
136000 336.67944 0.65256679 715.33333
136200 336.7285 0.65325523 715.33333
136400 336.76984 0.65833992 715.33333
136600 336.81826 0.66549285 715.33333
136800 336.86747 0.66988089 715.33333
137000 336.91175 0.67840996 715.33333
137200 336.96524 0.65751609 715.33333
137400 337.01809 0.64487482 715.33333
137600 337.07121 0.64041037 715.33333
137800 337.14161 0.6352413 715.33333
138000 337.20015 0.63093563 715.33333
138200 337.25468 0.62561146 715.33333
138400 337.30557 0.62058533 715.33333
138600 337.35086 0.62629975 715.33333
138800 337.40271 0.62312803 715.33333
139000 337.45866 0.61533588 715.33333
139200 337.51769 0.60975619 715.33333
139400 337.57671 0.62327042 715.33333
139600 337.645 0.62990951 715.33333
139800 337.71148 0.64596261 715.33333
140000 337.77781 0.64913235 715.33333
140200 337.84384 0.67465642 715.33333
140400 337.90981 0.68083388 715.33333
140600 337.96266 0.67765577 715.33333
140800 338.01141 0.68302014 715.33333
141000 338.06858 0.7051071 715.33333
141200 338.12612 0.71466933 715.33333
141400 338.17719 0.70490207 715.33333
141600 338.23687 0.70232482 715.33333
141800 338.30494 0.71690146 715.33333
142000 338.36541 0.73160487 715.33333
142200 338.41865 0.74920909 715.33333
142400 338.46775 0.74919024 715.33333
142600 338.51227 0.76087017 715.33333
142800 338.56169 0.78102253 715.33333
143000 338.61216 0.80363177 715.33333
143200 338.6649 0.81618805 715.33333
143400 338.71359 0.83024792 715.33333
143600 338.77546 0.84250042 715.33333
143800 338.83419 0.84894928 715.33333
144000 338.90061 0.88155058 715.33333
144200 338.97048 0.89430639 715.33333
144400 339.02156 0.90523108 715.33333
144600 339.08321 0.91185326 715.33333
144800 339.13751 0.91702102 715.33333
145000 339.20459 0.93257374 715.33333
145200 339.26731 0.95351866 715.33333
145400 339.31673 0.97794451 715.33333
145600 339.37353 0.99644662 715.33333
145800 339.43017 1.0021807 715.33333
146000 339.49436 0.99728254 715.33333
146200 339.57339 1.0073408 715.33333
146400 339.63222 1.0038631 715.33333
146600 339.68644 1.0035074 715.33333
146800 339.75641 1.0072229 715.33333
147000 339.81316 1.0234056 715.33333
147200 339.87716 1.0365134 715.33333
