Time AvStrain StdStrain Time_1e5
2942800 0.42333548 0.13753308 29.428
2943000 0.42334112 0.13753283 29.43
2943200 0.42334061 0.13753593 29.432
2943400 0.42333728 0.13753119 29.434
2943600 0.42334752 0.13752585 29.436
2943800 0.42335721 0.13752982 29.438
2944000 0.42336247 0.1375212 29.44
2944200 0.42337144 0.13750146 29.442
2944400 0.42338508 0.13748836 29.444
2944600 0.42339865 0.13748306 29.446
2944800 0.42341613 0.13747326 29.448
2945000 0.42342877 0.13747063 29.45
2945200 0.42343665 0.13745588 29.452
2945400 0.42344195 0.13745728 29.454
2945600 0.42344961 0.13744329 29.456
2945800 0.42346343 0.13744024 29.458
2946000 0.42345695 0.13743194 29.46
2946200 0.42345509 0.13742891 29.462
2946400 0.42346356 0.13742483 29.464
2946600 0.42346951 0.1374148 29.466
2946800 0.42350115 0.13742479 29.468
2947000 0.42352725 0.13742953 29.47
2947200 0.42355611 0.13743985 29.472
2947400 0.42357197 0.13743804 29.474
2947600 0.42356723 0.13743544 29.476
2947800 0.42356653 0.13744637 29.478
2948000 0.42357798 0.13745056 29.48
2948200 0.42358132 0.13744334 29.482
2948400 0.42359426 0.13744251 29.484
2948600 0.42359159 0.13743656 29.486
2948800 0.42359395 0.1374297 29.488
2949000 0.42359955 0.1374261 29.49
2949200 0.42360568 0.13741683 29.492
2949400 0.42361009 0.13742579 29.494
2949600 0.42361081 0.13742275 29.496
2949800 0.42362281 0.13742646 29.498
2950000 0.42362913 0.13742255 29.5
2950200 0.423637 0.1374208 29.502
2950400 0.42362825 0.13741749 29.504
2950600 0.42362787 0.13740926 29.506
2950800 0.42364355 0.13741455 29.508
2951000 0.42363922 0.13741585 29.51
2951200 0.42363762 0.13740515 29.512
2951400 0.42364646 0.13741637 29.514
2951600 0.42364562 0.1374021 29.516
2951800 0.42365016 0.13740648 29.518
2952000 0.42365429 0.13740869 29.52
2952200 0.42366517 0.13741208 29.522
2952400 0.42367098 0.1374022 29.524
2952600 0.42368926 0.13741449 29.526
2952800 0.42369915 0.1374148 29.528
2953000 0.42368875 0.13740859 29.53
2953200 0.42369289 0.13741355 29.532
2953400 0.42370079 0.13742027 29.534
2953600 0.42370394 0.13743178 29.536
2953800 0.4236991 0.13743605 29.538
2954000 0.42370146 0.13744601 29.54
2954200 0.42370056 0.13743892 29.542
2954400 0.4237097 0.13744212 29.544
2954600 0.42371681 0.13743364 29.546
2954800 0.42373391 0.13743825 29.548
2955000 0.42372657 0.13741865 29.55
2955200 0.42372155 0.13740312 29.552
2955400 0.42372593 0.13739421 29.554
2955600 0.42373515 0.13738254 29.556
2955800 0.42372887 0.13737695 29.558
2956000 0.42370903 0.13736562 29.56
2956200 0.4237054 0.13736762 29.562
2956400 0.42370032 0.13736324 29.564
2956600 0.42370682 0.13736222 29.566
2956800 0.42371129 0.13736012 29.568
2957000 0.42371253 0.13736045 29.57
2957200 0.42372196 0.13736667 29.572
2957400 0.4237147 0.13735626 29.574
2957600 0.42370924 0.13734858 29.576
2957800 0.42370895 0.1373377 29.578
2958000 0.42370367 0.13733606 29.58
2958200 0.42371295 0.13734115 29.582
2958400 0.42369967 0.13732619 29.584
2958600 0.42370067 0.13732378 29.586
2958800 0.42371596 0.13732678 29.588
2959000 0.42373101 0.13733961 29.59
2959200 0.42373461 0.13733018 29.592
2959400 0.42374781 0.13732187 29.594
2959600 0.42376131 0.1373168 29.596
2959800 0.42376234 0.13731739 29.598
2960000 0.4237639 0.13731103 29.6
2960200 0.42377265 0.13731303 29.602
2960400 0.42377151 0.13731599 29.604
2960600 0.42378265 0.13731744 29.606
2960800 0.42378488 0.1373105 29.608
2961000 0.42379613 0.13729746 29.61
2961200 0.42380171 0.13728528 29.612
2961400 0.42380806 0.13728128 29.614
2961600 0.42380893 0.13727216 29.616
2961800 0.42380895 0.13727805 29.618
2962000 0.42380424 0.13727557 29.62
2962200 0.42381017 0.13727754 29.622
2962400 0.42379438 0.13726678 29.624
2962600 0.42378892 0.13727235 29.626
2962800 0.42378548 0.13727326 29.628
2963000 0.42379505 0.137281 29.63
2963200 0.42379855 0.1372868 29.632
2963400 0.4238056 0.13729783 29.634
2963600 0.42381989 0.13730178 29.636
2963800 0.42381636 0.13729638 29.638
2964000 0.42380699 0.137294 29.64
2964200 0.42382055 0.13730958 29.642
2964400 0.42382355 0.137297 29.644
2964600 0.42383025 0.13729912 29.646
2964800 0.42383079 0.13730056 29.648
2965000 0.42383115 0.13730961 29.65
2965200 0.42385079 0.13733039 29.652
2965400 0.42387008 0.13733995 29.654
2965600 0.4238685 0.13734825 29.656
2965800 0.42388872 0.13735225 29.658
2966000 0.42389932 0.13735419 29.66
2966200 0.42390558 0.13734255 29.662
2966400 0.42390616 0.13734277 29.664
2966600 0.4238968 0.1373273 29.666
2966800 0.42387963 0.13731598 29.668
2967000 0.42386778 0.13730248 29.67
2967200 0.42387463 0.13729535 29.672
2967400 0.42388202 0.13729286 29.674
2967600 0.42389528 0.13729059 29.676
2967800 0.42391966 0.13729183 29.678
2968000 0.42393139 0.13728415 29.68
2968200 0.42394523 0.13729365 29.682
2968400 0.42394695 0.13728797 29.684
2968600 0.42396616 0.13728649 29.686
2968800 0.4239797 0.13727905 29.688
2969000 0.42398432 0.1372717 29.69
2969200 0.42398837 0.13726494 29.692
2969400 0.42400058 0.13726411 29.694
2969600 0.42400703 0.13724987 29.696
2969800 0.42400759 0.13724696 29.698
2970000 0.42402026 0.13725185 29.7
2970200 0.42402537 0.13725231 29.702
2970400 0.42403837 0.13726761 29.704
2970600 0.42404081 0.13726887 29.706
2970800 0.42404719 0.13725697 29.708
2971000 0.42403515 0.13724453 29.71
2971200 0.42402738 0.13723062 29.712
2971400 0.42402718 0.13722 29.714
2971600 0.4240335 0.13721214 29.716
2971800 0.42403526 0.13720427 29.718
2972000 0.42404249 0.13720579 29.72
2972200 0.42405575 0.13720236 29.722
2972400 0.42405184 0.1372026 29.724
2972600 0.42406866 0.137203 29.726
2972800 0.42407278 0.13719601 29.728
2973000 0.42407536 0.13719225 29.73
2973200 0.42409125 0.13718713 29.732
2973400 0.42409113 0.13717627 29.734
2973600 0.42410978 0.13717661 29.736
2973800 0.42411542 0.13717383 29.738
2974000 0.42412451 0.13717046 29.74
2974200 0.42414286 0.13718339 29.742
2974400 0.42415062 0.13718303 29.744
2974600 0.42416398 0.13717928 29.746
2974800 0.42417273 0.13717409 29.748
2975000 0.42417663 0.13716032 29.75
2975200 0.4241675 0.13713934 29.752
2975400 0.42417768 0.13712856 29.754
2975600 0.42418196 0.13710784 29.756
2975800 0.42419454 0.13710169 29.758
2976000 0.42420517 0.13709637 29.76
2976200 0.42421923 0.13709192 29.762
2976400 0.4242367 0.13710353 29.764
2976600 0.42424179 0.13711118 29.766
2976800 0.42425082 0.13712403 29.768
2977000 0.42424731 0.13712479 29.77
2977200 0.42424528 0.13711856 29.772
2977400 0.42423745 0.13710764 29.774
2977600 0.4242378 0.13708998 29.776
2977800 0.42425241 0.13708883 29.778
2978000 0.42425478 0.13708701 29.78
2978200 0.42424129 0.13707771 29.782
2978400 0.42424316 0.1370826 29.784
2978600 0.42425349 0.1370827 29.786
2978800 0.42426237 0.13707988 29.788
2979000 0.42426699 0.13707797 29.79
2979200 0.42428349 0.13708297 29.792
2979400 0.42429083 0.13707919 29.794
2979600 0.42429691 0.13707402 29.796
2979800 0.4243002 0.13706334 29.798
2980000 0.42431749 0.13705386 29.8
2980200 0.42432904 0.13704782 29.802
2980400 0.42434147 0.13704128 29.804
2980600 0.42433919 0.13704671 29.806
2980800 0.42433198 0.13705104 29.808
2981000 0.42433768 0.13704443 29.81
2981200 0.42433143 0.13703254 29.812
2981400 0.42433084 0.13703342 29.814
2981600 0.42434702 0.13704664 29.816
2981800 0.4243643 0.13704304 29.818
2982000 0.42437529 0.13704097 29.82
2982200 0.42436559 0.13703591 29.822
2982400 0.42436706 0.13702694 29.824
2982600 0.42437306 0.13701239 29.826
2982800 0.4243797 0.1370098 29.828
2983000 0.42438128 0.13699967 29.83
2983200 0.42438851 0.13699146 29.832
2983400 0.42440225 0.13699201 29.834
2983600 0.42440835 0.1369854 29.836
2983800 0.42442579 0.13698843 29.838
2984000 0.42444283 0.13697947 29.84
2984200 0.42446594 0.13697364 29.842
2984400 0.42447378 0.13696029 29.844
2984600 0.42448889 0.13696198 29.846
2984800 0.42451738 0.13696541 29.848
2985000 0.42453231 0.13696966 29.85
2985200 0.42454535 0.13696851 29.852
2985400 0.42454704 0.13696569 29.854
2985600 0.42455944 0.13695956 29.856
2985800 0.42456413 0.13695564 29.858
2986000 0.42456611 0.13695583 29.86
2986200 0.42457333 0.13696053 29.862
2986400 0.42457431 0.13694942 29.864
2986600 0.42457728 0.13694959 29.866
2986800 0.42456119 0.13693234 29.868
2987000 0.42455646 0.13691507 29.87
2987200 0.42456838 0.13691087 29.872
2987400 0.42457363 0.13690619 29.874
2987600 0.42459018 0.1369108 29.876
2987800 0.42460268 0.13690729 29.878
2988000 0.42462533 0.13691293 29.88
2988200 0.42464072 0.13692144 29.882
2988400 0.42464412 0.13692875 29.884
2988600 0.42465018 0.13692541 29.886
2988800 0.42465934 0.13692499 29.888
2989000 0.42466794 0.13692764 29.89
2989200 0.42466237 0.13692266 29.892
2989400 0.42467569 0.13692423 29.894
2989600 0.42468561 0.13692416 29.896
2989800 0.42470049 0.13692882 29.898
2990000 0.42469786 0.13692443 29.9
2990200 0.42471032 0.13693198 29.902
2990400 0.42471262 0.13693379 29.904
2990600 0.42472502 0.13693824 29.906
2990800 0.42475145 0.13695474 29.908
2991000 0.4247717 0.13694647 29.91
2991200 0.42479791 0.13695786 29.912
2991400 0.42482176 0.136963 29.914
2991600 0.42483529 0.13696626 29.916
2991800 0.42483752 0.13696939 29.918
2992000 0.42483413 0.13697517 29.92
2992200 0.42483645 0.1369827 29.922
2992400 0.4248362 0.13699166 29.924
2992600 0.42483488 0.13699504 29.926
2992800 0.4248278 0.1369861 29.928
2993000 0.42484226 0.13697761 29.93
2993200 0.42484156 0.13696819 29.932
2993400 0.42483695 0.13696259 29.934
2993600 0.42484112 0.13696477 29.936
2993800 0.42484103 0.13695937 29.938
2994000 0.42483931 0.13694352 29.94
2994200 0.42485025 0.13693737 29.942
2994400 0.42485856 0.13693338 29.944
2994600 0.42486974 0.13693942 29.946
2994800 0.42486712 0.13693998 29.948
2995000 0.42487224 0.13694201 29.95
2995200 0.42488543 0.13694602 29.952
2995400 0.42489495 0.13695308 29.954
2995600 0.42490255 0.13694725 29.956
2995800 0.4249096 0.13694097 29.958
2996000 0.4249186 0.1369401 29.96
2996200 0.42492912 0.13694024 29.962
2996400 0.42493635 0.13693242 29.964
2996600 0.42493322 0.13692675 29.966
2996800 0.42493885 0.13692289 29.968
2997000 0.42493898 0.13691422 29.97
2997200 0.42493519 0.13690891 29.972
2997400 0.42492853 0.13690495 29.974
2997600 0.42491381 0.1368902 29.976
2997800 0.4249102 0.13688212 29.978
2998000 0.42491301 0.13688152 29.98
2998200 0.42491352 0.1368788 29.982
2998400 0.42491894 0.13687528 29.984
2998600 0.42491969 0.13685959 29.986
2998800 0.42493109 0.1368545 29.988
2999000 0.42492954 0.13685031 29.99
2999200 0.42494193 0.13685042 29.992
2999400 0.42492934 0.13685242 29.994
2999600 0.42492472 0.13684383 29.996
2999800 0.42490694 0.13683422 29.998
3000000 0.42491246 0.13684358 30
3000200 0.42491709 0.13684683 30.002
3000400 0.42491882 0.1368584 30.004
3000600 0.42490109 0.13685275 30.006
3000800 0.42489001 0.13686118 30.008
3001000 0.42488471 0.1368604 30.01
3001200 0.42487512 0.13685357 30.012
3001400 0.42487707 0.13685234 30.014
3001600 0.42487358 0.13685126 30.016
3001800 0.42486599 0.13685197 30.018
3002000 0.42485873 0.13685119 30.02
3002200 0.42485162 0.13684528 30.022
3002400 0.42486496 0.13685006 30.024
3002600 0.424878 0.13685008 30.026
3002800 0.42489013 0.13685035 30.028
3003000 0.42489513 0.13685019 30.03
3003200 0.42490821 0.13685743 30.032
3003400 0.42492902 0.13687636 30.034
3003600 0.42493956 0.13687225 30.036
3003800 0.42495659 0.13687246 30.038
3004000 0.42497915 0.13688143 30.04
3004200 0.42499345 0.13688362 30.042
3004400 0.42500206 0.13689029 30.044
3004600 0.42502413 0.13690829 30.046
3004800 0.42504138 0.13692046 30.048
3005000 0.42504563 0.13691776 30.05
3005200 0.42505494 0.13692488 30.052
3005400 0.42506827 0.13692697 30.054
3005600 0.42507482 0.13693073 30.056
3005800 0.42508913 0.13693303 30.058
3006000 0.42509422 0.1369451 30.06
3006200 0.42509822 0.13693746 30.062
3006400 0.42510135 0.13693999 30.064
3006600 0.42511663 0.13695409 30.066
3006800 0.4251201 0.13695557 30.068
3007000 0.42512229 0.13695718 30.07
3007200 0.42510645 0.1369496 30.072
3007400 0.42510918 0.13694908 30.074
3007600 0.42512732 0.13695257 30.076
3007800 0.42514336 0.13694028 30.078
3008000 0.42514827 0.13693229 30.08
3008200 0.42517243 0.13693374 30.082
3008400 0.42518375 0.13692267 30.084
3008600 0.42519513 0.13691239 30.086
3008800 0.42520829 0.13691637 30.088
3009000 0.42521153 0.13691005 30.09
3009200 0.42521643 0.13690868 30.092
3009400 0.42523024 0.13690516 30.094
3009600 0.4252324 0.13688889 30.096
3009800 0.42524265 0.1368825 30.098
3010000 0.42526498 0.1368766 30.1
3010200 0.42527525 0.13687474 30.102
3010400 0.42530454 0.13687016 30.104
3010600 0.4253098 0.13685788 30.106
3010800 0.42530524 0.13685334 30.108
3011000 0.42531337 0.13685383 30.11
3011200 0.4253204 0.13684565 30.112
3011400 0.42531901 0.13683714 30.114
3011600 0.42530533 0.13681875 30.116
3011800 0.4253104 0.13681167 30.118
3012000 0.42531025 0.13680061 30.12
3012200 0.42531231 0.13679646 30.122
3012400 0.4253151 0.13678879 30.124
3012600 0.42529991 0.13677351 30.126
3012800 0.42529336 0.13676423 30.128
3013000 0.42529101 0.13676918 30.13
3013200 0.42528456 0.1367659 30.132
3013400 0.4252866 0.13676333 30.134
3013600 0.42528264 0.13675589 30.136
3013800 0.42528721 0.13676121 30.138
3014000 0.42527946 0.13675738 30.14
3014200 0.42528231 0.13675512 30.142
3014400 0.42527492 0.13675527 30.144
3014600 0.42526662 0.13675299 30.146
3014800 0.42525941 0.13673666 30.148
3015000 0.42525268 0.1367195 30.15
3015200 0.42525289 0.13671818 30.152
3015400 0.42526176 0.13671029 30.154
3015600 0.42527724 0.13670118 30.156
3015800 0.42527657 0.13669394 30.158
3016000 0.42526272 0.13667164 30.16
3016200 0.42527413 0.13666832 30.162
3016400 0.42527316 0.13665753 30.164
3016600 0.42528058 0.13665855 30.166
3016800 0.42528271 0.13664714 30.168
3017000 0.42530277 0.13664942 30.17
3017200 0.42530791 0.13664182 30.172
3017400 0.42531355 0.1366375 30.174
3017600 0.42531037 0.13662422 30.176
3017800 0.42530685 0.1366186 30.178
3018000 0.42530986 0.13661574 30.18
3018200 0.42532438 0.13661131 30.182
3018400 0.42532533 0.13661603 30.184
3018600 0.4253167 0.13661913 30.186
3018800 0.42529592 0.13660815 30.188
3019000 0.42529479 0.13660832 30.19
3019200 0.42530417 0.13660039 30.192
3019400 0.42531477 0.1366059 30.194
3019600 0.42532005 0.13660401 30.196
3019800 0.42531789 0.13660308 30.198
3020000 0.42532522 0.13659983 30.2
3020200 0.42533504 0.13659282 30.202
3020400 0.4253379 0.13659193 30.204
3020600 0.42534594 0.13658602 30.206
3020800 0.42535032 0.13658079 30.208
3021000 0.42534893 0.13657465 30.21
3021200 0.42533503 0.13657332 30.212
3021400 0.42533052 0.13656119 30.214
3021600 0.42532872 0.13655562 30.216
3021800 0.42532574 0.1365517 30.218
3022000 0.42532898 0.1365428 30.22
3022200 0.42533371 0.13653909 30.222
3022400 0.42532282 0.13653647 30.224
3022600 0.42533107 0.13653237 30.226
3022800 0.42532506 0.13652146 30.228
3023000 0.42532509 0.13651653 30.23
3023200 0.42534037 0.13651999 30.232
3023400 0.42533317 0.13652215 30.234
3023600 0.42534701 0.13652059 30.236
3023800 0.42535162 0.13651674 30.238
3024000 0.42536644 0.13652731 30.24
3024200 0.42537212 0.13652065 30.242
3024400 0.42538541 0.13653093 30.244
3024600 0.4253879 0.13653559 30.246
3024800 0.42539436 0.13651809 30.248
3025000 0.42539944 0.13651851 30.25
3025200 0.42541643 0.13651703 30.252
3025400 0.42542319 0.13650964 30.254
3025600 0.42543039 0.13650227 30.256
3025800 0.42544286 0.13650399 30.258
3026000 0.42544075 0.13649789 30.26
3026200 0.42543133 0.13648859 30.262
3026400 0.4254349 0.13649521 30.264
3026600 0.42543739 0.13649381 30.266
3026800 0.4254344 0.13647433 30.268
3027000 0.42543257 0.13647385 30.27
3027200 0.42544812 0.13648093 30.272
3027400 0.42544895 0.13647639 30.274
3027600 0.42545443 0.13647332 30.276
3027800 0.4254613 0.13646687 30.278
3028000 0.42546379 0.13646997 30.28
3028200 0.42546572 0.13646572 30.282
3028400 0.42546539 0.13645632 30.284
3028600 0.42547623 0.13645815 30.286
3028800 0.42549289 0.13644489 30.288
3029000 0.42549475 0.13642976 30.29
3029200 0.42550302 0.13643181 30.292
3029400 0.42550803 0.13643689 30.294
3029600 0.42551075 0.13643677 30.296
3029800 0.42552214 0.13644584 30.298
3030000 0.42554005 0.13645511 30.3
3030200 0.42554746 0.13646442 30.302
3030400 0.42556734 0.13645949 30.304
3030600 0.42557471 0.1364559 30.306
3030800 0.42559172 0.13645389 30.308
3031000 0.42559451 0.13644579 30.31
3031200 0.42560976 0.13643648 30.312
3031400 0.42561844 0.13642705 30.314
3031600 0.42563837 0.13642053 30.316
3031800 0.42565196 0.13640921 30.318
3032000 0.42567445 0.13641021 30.32
3032200 0.42567915 0.13641076 30.322
3032400 0.42569271 0.13641166 30.324
3032600 0.42568777 0.13640475 30.326
3032800 0.42569055 0.13640565 30.328
3033000 0.42569982 0.13640188 30.33
3033200 0.42570608 0.13639477 30.332
3033400 0.42570429 0.13638193 30.334
3033600 0.42570706 0.13637151 30.336
3033800 0.4257003 0.13635557 30.338
3034000 0.42569625 0.13634005 30.34
3034200 0.42570701 0.13633212 30.342
3034400 0.42571294 0.13633066 30.344
3034600 0.42572764 0.13631963 30.346
3034800 0.42573532 0.13630402 30.348
3035000 0.42574449 0.13629781 30.35
3035200 0.42575727 0.13628609 30.352
3035400 0.42576995 0.13627397 30.354
3035600 0.42577844 0.13627058 30.356
3035800 0.42579243 0.1362761 30.358
3036000 0.42580587 0.13628192 30.36
3036200 0.4258101 0.13628547 30.362
3036400 0.42581502 0.13628573 30.364
3036600 0.42582204 0.13627546 30.366
3036800 0.4258296 0.13627797 30.368
3037000 0.42584108 0.13628256 30.37
3037200 0.42583404 0.13626573 30.372
3037400 0.4258257 0.13626505 30.374
3037600 0.42582744 0.1362531 30.376
3037800 0.42583448 0.13624927 30.378
3038000 0.42582331 0.13624794 30.38
3038200 0.42580568 0.13624408 30.382
3038400 0.42580685 0.13625142 30.384
3038600 0.42580227 0.13624004 30.386
3038800 0.42578707 0.13622732 30.388
3039000 0.42577042 0.13621154 30.39
3039200 0.42575829 0.13619176 30.392
3039400 0.42575709 0.13618824 30.394
3039600 0.4257543 0.13618635 30.396
3039800 0.42573737 0.13618813 30.398
3040000 0.42572247 0.13618191 30.4
3040200 0.42570858 0.13617578 30.402
3040400 0.42572119 0.13616994 30.404
3040600 0.42572146 0.13616106 30.406
3040800 0.42572273 0.13616434 30.408
3041000 0.42571832 0.13615788 30.41
3041200 0.42573221 0.13616874 30.412
3041400 0.42573241 0.13616553 30.414
3041600 0.42573546 0.13616382 30.416
3041800 0.42574185 0.13615437 30.418
3042000 0.42574151 0.13614525 30.42
3042200 0.42574455 0.13612902 30.422
3042400 0.42576892 0.13613733 30.424
3042600 0.42577399 0.13613891 30.426
3042800 0.42576215 0.13612862 30.428
3043000 0.42576464 0.13611882 30.43
3043200 0.42576882 0.13610579 30.432
3043400 0.42576671 0.1361043 30.434
3043600 0.425774 0.13609676 30.436
3043800 0.42577611 0.13608477 30.438
3044000 0.42576827 0.13607096 30.44
3044200 0.42577053 0.13606468 30.442
3044400 0.42577759 0.13604125 30.444
3044600 0.42578724 0.13602227 30.446
3044800 0.42577991 0.13600948 30.448
3045000 0.42578677 0.13600339 30.45
3045200 0.42578517 0.13599353 30.452
3045400 0.42579151 0.13597703 30.454
3045600 0.42580402 0.13596421 30.456
3045800 0.42580783 0.13595304 30.458
3046000 0.42582135 0.13594628 30.46
3046200 0.42582013 0.1359223 30.462
3046400 0.42581524 0.13589879 30.464
3046600 0.42579493 0.13587904 30.466
3046800 0.42578749 0.13585903 30.468
3047000 0.42578777 0.13585375 30.47
3047200 0.42577551 0.13583296 30.472
3047400 0.42577511 0.13581414 30.474
3047600 0.42577187 0.13579698 30.476
3047800 0.42576385 0.13577921 30.478
3048000 0.42576796 0.13577129 30.48
3048200 0.42575823 0.1357596 30.482
3048400 0.42573927 0.13575774 30.484
3048600 0.42572592 0.13575169 30.486
3048800 0.42571068 0.13575122 30.488
3049000 0.42572111 0.13575183 30.49
3049200 0.4257293 0.13574556 30.492
3049400 0.42572886 0.13574225 30.494
3049600 0.42572878 0.13573268 30.496
3049800 0.42573334 0.13572887 30.498
3050000 0.42574022 0.13572223 30.5
3050200 0.42575342 0.13571016 30.502
3050400 0.42575967 0.13570663 30.504
3050600 0.42577242 0.13569726 30.506
3050800 0.42578509 0.13568801 30.508
3051000 0.42578266 0.13567352 30.51
3051200 0.42579419 0.13565681 30.512
3051400 0.42580327 0.13564227 30.514
3051600 0.42581565 0.13563837 30.516
3051800 0.42583045 0.1356202 30.518
3052000 0.42582018 0.13560932 30.52
3052200 0.42583178 0.1356068 30.522
3052400 0.42583356 0.13560468 30.524
3052600 0.42584805 0.13561868 30.526
3052800 0.42585518 0.135624 30.528
3053000 0.42585343 0.13560838 30.53
3053200 0.42586471 0.13561191 30.532
3053400 0.42587019 0.13561641 30.534
3053600 0.42587101 0.13561058 30.536
3053800 0.42588108 0.13561046 30.538
3054000 0.42589118 0.13561364 30.54
3054200 0.42588662 0.13559538 30.542
3054400 0.42588821 0.13559957 30.544
3054600 0.4258997 0.13560082 30.546
3054800 0.42591649 0.13558829 30.548
3055000 0.42592713 0.13558936 30.55
3055200 0.42595997 0.13558743 30.552
3055400 0.42597298 0.13556865 30.554
3055600 0.42598609 0.13555976 30.556
3055800 0.42600055 0.13554996 30.558
3056000 0.42601273 0.13555058 30.56
3056200 0.42602654 0.13554576 30.562
3056400 0.42603806 0.1355407 30.564
3056600 0.4260653 0.13553217 30.566
3056800 0.42608253 0.13553421 30.568
3057000 0.42609559 0.13553436 30.57
3057200 0.42610527 0.13553245 30.572
3057400 0.42610375 0.1355239 30.574
3057600 0.42611452 0.13551821 30.576
3057800 0.42611434 0.13551772 30.578
3058000 0.42613084 0.13551473 30.58
3058200 0.4261503 0.13551458 30.582
3058400 0.42615777 0.13551385 30.584
3058600 0.42616855 0.13551259 30.586
3058800 0.42616303 0.13549163 30.588
3059000 0.42617739 0.13548486 30.59
3059200 0.42619344 0.13547674 30.592
3059400 0.42620644 0.13546704 30.594
3059600 0.42623839 0.13546081 30.596
3059800 0.42626239 0.13545334 30.598
3060000 0.42627936 0.1354475 30.6
3060200 0.42629545 0.13544574 30.602
3060400 0.42630363 0.13542247 30.604
3060600 0.42629817 0.13539905 30.606
3060800 0.42630335 0.13538667 30.608
3061000 0.42630721 0.1353887 30.61
3061200 0.42632375 0.13538734 30.612
3061400 0.42632056 0.13537475 30.614
3061600 0.42634003 0.13535801 30.616
3061800 0.42633741 0.13533581 30.618
3062000 0.42635487 0.13532789 30.62
3062200 0.42635985 0.13531124 30.622
3062400 0.4263753 0.13530331 30.624
3062600 0.42638183 0.13528082 30.626
3062800 0.42639539 0.13527149 30.628
3063000 0.42641697 0.13526474 30.63
3063200 0.42643043 0.13524525 30.632
3063400 0.42644879 0.13523451 30.634
3063600 0.42646024 0.13522123 30.636
3063800 0.42647417 0.13521477 30.638
3064000 0.42648733 0.13521289 30.64
3064200 0.42648919 0.13519935 30.642
3064400 0.4264888 0.13519369 30.644
3064600 0.42648825 0.13518777 30.646
3064800 0.42648906 0.13518218 30.648
3065000 0.4264953 0.13518256 30.65
3065200 0.42650251 0.13517339 30.652
3065400 0.42650944 0.1351627 30.654
3065600 0.42650598 0.13515225 30.656
3065800 0.42651485 0.13513737 30.658
3066000 0.42652288 0.13513191 30.66
3066200 0.42652203 0.13511935 30.662
3066400 0.42651596 0.13511122 30.664
3066600 0.4265382 0.13510806 30.666
3066800 0.42654468 0.13510171 30.668
3067000 0.42654055 0.13508214 30.67
3067200 0.42654032 0.1350647 30.672
3067400 0.42653216 0.13506214 30.674
3067600 0.42652409 0.13504976 30.676
3067800 0.42650309 0.13503722 30.678
3068000 0.42650478 0.13503008 30.68
3068200 0.42652075 0.13503134 30.682
3068400 0.42651707 0.13502737 30.684
3068600 0.42651788 0.1350078 30.686
3068800 0.42653679 0.13500817 30.688
3069000 0.42654997 0.13499002 30.69
3069200 0.42655804 0.1349787 30.692
3069400 0.42656019 0.13497651 30.694
3069600 0.42655965 0.13497262 30.696
3069800 0.42656801 0.1349679 30.698
3070000 0.42657399 0.1349694 30.7
3070200 0.42657914 0.13496256 30.702
3070400 0.42658166 0.13495322 30.704
3070600 0.42658092 0.13494144 30.706
3070800 0.42659549 0.13493619 30.708
3071000 0.42661391 0.13493421 30.71
3071200 0.42662226 0.13492398 30.712
3071400 0.4266366 0.13491615 30.714
3071600 0.42664106 0.13491381 30.716
3071800 0.42665139 0.1349171 30.718
3072000 0.42666465 0.13491972 30.72
3072200 0.42667791 0.13491701 30.722
3072400 0.42669584 0.13492955 30.724
3072600 0.42669751 0.1349297 30.726
3072800 0.42671569 0.13492961 30.728
3073000 0.42671911 0.1349394 30.73
3073200 0.42673298 0.13494443 30.732
3073400 0.42672908 0.1349308 30.734
3073600 0.42673831 0.13492558 30.736
3073800 0.42674398 0.13492395 30.738
3074000 0.42675057 0.13491939 30.74
3074200 0.42675885 0.13491777 30.742
3074400 0.42675617 0.13491382 30.744
3074600 0.42675505 0.13491153 30.746
3074800 0.4267566 0.13490673 30.748
3075000 0.42676272 0.13491061 30.75
3075200 0.42676693 0.13491349 30.752
3075400 0.42676084 0.13491256 30.754
3075600 0.42676369 0.13492542 30.756
3075800 0.42676897 0.13493274 30.758
3076000 0.42677711 0.13493901 30.76
3076200 0.42677255 0.13494186 30.762
3076400 0.42678139 0.13493834 30.764
3076600 0.42677782 0.13493052 30.766
3076800 0.42680002 0.1349361 30.768
3077000 0.42680854 0.13494214 30.77
3077200 0.42681939 0.1349409 30.772
3077400 0.42682353 0.13494661 30.774
3077600 0.42682245 0.13493954 30.776
3077800 0.42683928 0.13494876 30.778
3078000 0.42685204 0.13495294 30.78
3078200 0.42685924 0.13494776 30.782
3078400 0.42686228 0.13494426 30.784
3078600 0.42687558 0.13493632 30.786
3078800 0.42687273 0.13493287 30.788
3079000 0.42687554 0.13493063 30.79
3079200 0.42688139 0.13492286 30.792
3079400 0.42688068 0.1349042 30.794
3079600 0.42687891 0.13489186 30.796
3079800 0.42687137 0.13487552 30.798
3080000 0.42687687 0.13486367 30.8
3080200 0.42687621 0.13485214 30.802
3080400 0.42685983 0.13483301 30.804
3080600 0.4268616 0.13482132 30.806
3080800 0.42686649 0.13480583 30.808
3081000 0.42687156 0.13480355 30.81
3081200 0.42687879 0.1348008 30.812
3081400 0.42688041 0.13478484 30.814
3081600 0.42688191 0.13477759 30.816
3081800 0.42689179 0.13477628 30.818
3082000 0.4268997 0.13477629 30.82
3082200 0.42692982 0.13478143 30.822
3082400 0.42695002 0.13478539 30.824
