Time Strain Concentration
6498000 0.4245077 0.099107487
6498200 0.42452421 0.099105189
6498400 0.42450194 0.099108288
6498600 0.42449609 0.099109102
6498800 0.42451045 0.099107105
6499000 0.42453136 0.099104194
6499200 0.42455409 0.099101032
6499400 0.42459059 0.099095955
6499600 0.42460081 0.099094532
6499800 0.42462863 0.099090663
6500000 0.42463954 0.099089145
6500200 0.42466021 0.099086269
6500400 0.42466378 0.099085772
6500600 0.42465084 0.099087572
6500800 0.42466341 0.099085824
6501000 0.42465888 0.099086454
6501200 0.42466827 0.099085148
6501400 0.42464558 0.099088305
6501600 0.42465226 0.099087375
6501800 0.42466553 0.099085529
6502000 0.4246596 0.099086353
6502200 0.42461857 0.099092061
6502400 0.42460488 0.099093965
6502600 0.42461982 0.099091888
6502800 0.42464214 0.099088783
6503000 0.42466973 0.099084945
6503200 0.42467324 0.099084456
6503400 0.42465514 0.099086974
6503600 0.42465694 0.099086724
6503800 0.42463891 0.099089231
6504000 0.42463971 0.09908912
6504200 0.42466278 0.099085912
6504400 0.42464348 0.099088596
6504600 0.42464447 0.099088458
6504800 0.4246668 0.099085352
6505000 0.42466615 0.099085442
6505200 0.42469329 0.099081668
6505400 0.42470907 0.099079473
6505600 0.42472828 0.099076801
6505800 0.42471996 0.099077958
6506000 0.42473945 0.099075248
6506200 0.42473099 0.099076424
6506400 0.4247136 0.099078843
6506600 0.42470305 0.09908031
6506800 0.42469821 0.099080983
6507000 0.42470583 0.099079924
6507200 0.42471598 0.099078511
6507400 0.42473461 0.099075921
6507600 0.42474527 0.099074438
6507800 0.42475849 0.099072599
6508000 0.42473724 0.099075555
6508200 0.42472123 0.099077781
6508400 0.42473716 0.099075566
6508600 0.42475884 0.099072551
6508800 0.42477511 0.099070288
6509000 0.42478036 0.099069558
6509200 0.42478989 0.099068233
6509400 0.42480263 0.099066461
6509600 0.42484355 0.099060771
6509800 0.42486312 0.09905805
6510000 0.42489528 0.099053578
6510200 0.42489101 0.099054172
6510400 0.42487567 0.099056305
6510600 0.42490169 0.099052687
6510800 0.42495057 0.099045892
6511000 0.4249719 0.099042927
6511200 0.42500522 0.099038295
6511400 0.42502598 0.09903541
6511600 0.42504025 0.099033427
6511800 0.42504683 0.099032511
6512000 0.42506011 0.099030666
6512200 0.4250751 0.099028583
6512400 0.42514424 0.099018974
6512600 0.42514056 0.099019486
6512800 0.42516247 0.099016441
6513000 0.42520285 0.09901083
6513200 0.42521647 0.099008937
6513400 0.42525225 0.099003967
6513600 0.42525442 0.099003666
6513800 0.42522875 0.099007231
6514000 0.42524009 0.099005656
6514200 0.42524023 0.099005636
6514400 0.42524335 0.099005203
6514600 0.42523463 0.099006415
6514800 0.42524362 0.099005165
6515000 0.42523799 0.099005947
6515200 0.42524495 0.099004981
6515400 0.42521943 0.099008527
6515600 0.42523374 0.099006539
6515800 0.42523224 0.099006747
6516000 0.42522018 0.099008422
6516200 0.42524805 0.09900455
6516400 0.42525046 0.099004215
6516600 0.4252643 0.099002292
6516800 0.42525031 0.099004237
6517000 0.42522912 0.099007179
6517200 0.42521896 0.099008592
6517400 0.42518925 0.099012719
6517600 0.42517907 0.099014134
6517800 0.42519236 0.099012288
6518000 0.42519474 0.099011957
6518200 0.42520948 0.099009909
6518400 0.42522138 0.099008256
6518600 0.42523095 0.099006926
6518800 0.42525295 0.099003869
6519000 0.4252705 0.099001431
6519200 0.4252683 0.099001737
6519400 0.42526193 0.099002622
6519600 0.42525432 0.09900368
6519800 0.42524037 0.099005617
6520000 0.42525272 0.099003901
6520200 0.42526305 0.099002467
6520400 0.42525596 0.099003451
6520600 0.42526854 0.099001704
6520800 0.42528994 0.098998731
6521000 0.42530634 0.098996453
6521200 0.42532855 0.098993367
6521400 0.42531206 0.098995658
6521600 0.42528285 0.098999715
6521800 0.42527508 0.099000795
6522000 0.42527252 0.099001151
6522200 0.42529218 0.09899842
6522400 0.42530883 0.098996107
6522600 0.42530848 0.098996155
6522800 0.42529671 0.09899779
6523000 0.42527412 0.099000929
6523200 0.42527414 0.099000925
6523400 0.42528773 0.098999038
6523600 0.42528965 0.098998771
6523800 0.4252933 0.098998263
6524000 0.42530052 0.098997261
6524200 0.42532333 0.098994093
6524400 0.42533382 0.098992635
6524600 0.42532123 0.098994385
6524800 0.4253113 0.098995764
6525000 0.42530232 0.098997011
6525200 0.42527399 0.099000947
6525400 0.42528108 0.098999961
6525600 0.4252918 0.098998472
6525800 0.42527711 0.099000513
6526000 0.42526663 0.099001969
6526200 0.42526469 0.099002238
6526400 0.42526477 0.099002227
6526600 0.42526596 0.099002061
6526800 0.42526613 0.099002038
6527000 0.42525856 0.09900309
6527200 0.42528132 0.098999927
6527400 0.42530198 0.098997059
6527600 0.42529826 0.098997574
6527800 0.4253206 0.098994471
6528000 0.425327 0.098993582
6528200 0.42533355 0.098992672
6528400 0.4253282 0.098993416
6528600 0.42531994 0.098994563
6528800 0.42531872 0.098994733
6529000 0.42530154 0.098997119
6529200 0.42531128 0.098995766
6529400 0.42529779 0.09899764
6529600 0.42528404 0.09899955
6529800 0.42530044 0.098997271
6530000 0.42530186 0.098997075
6530200 0.42532234 0.09899423
6530400 0.4253367 0.098992235
6530600 0.42533695 0.0989922
6530800 0.42535031 0.098990345
6531000 0.42533132 0.098992982
6531200 0.42530044 0.098997272
6531400 0.42528537 0.098999365
6531600 0.42528021 0.099000082
6531800 0.42526324 0.09900244
6532000 0.42527612 0.09900065
6532200 0.42527445 0.099000883
6532400 0.42527168 0.099001267
6532600 0.42527727 0.099000491
6532800 0.42526389 0.09900235
6533000 0.42525083 0.099004163
6533200 0.42523926 0.099005771
6533400 0.42522509 0.099007739
6533600 0.42521982 0.099008472
6533800 0.42521154 0.099009622
6534000 0.4251984 0.099011449
6534200 0.42518538 0.099013258
6534400 0.42516269 0.09901641
6534600 0.42514856 0.099018373
6534800 0.42517002 0.099015392
6535000 0.42515813 0.099017044
6535200 0.42513349 0.099020468
6535400 0.42510509 0.099024415
6535600 0.4251003 0.099025081
6535800 0.42509801 0.099025399
6536000 0.42509424 0.099025922
6536200 0.42508633 0.099027021
6536400 0.42511041 0.099023676
6536600 0.42510996 0.099023737
6536800 0.42510624 0.099024254
6537000 0.42511122 0.099023562
6537200 0.42512731 0.099021327
6537400 0.42513048 0.099020886
6537600 0.42513698 0.099019983
6537800 0.42514537 0.099018817
6538000 0.42512887 0.09902111
6538200 0.42510776 0.099024043
6538400 0.42509415 0.099025935
6538600 0.42510975 0.099023767
6538800 0.4251044 0.09902451
6539000 0.42509947 0.099025195
6539200 0.4250996 0.099025177
6539400 0.42510711 0.099024134
6539600 0.42510534 0.09902438
6539800 0.42509627 0.09902564
6540000 0.42511447 0.099023111
6540200 0.42509928 0.099025221
6540400 0.42510413 0.099024548
6540600 0.42509858 0.099025319
6540800 0.42509901 0.099025259
6541000 0.42510843 0.09902395
6541200 0.42511575 0.099022933
6541400 0.42510593 0.099024297
6541600 0.42509293 0.099026104
6541800 0.4250963 0.099025636
6542000 0.42511201 0.099023453
6542200 0.42507267 0.09902892
6542400 0.42506641 0.09902979
6542600 0.42504736 0.099032438
6542800 0.4250416 0.099033238
6543000 0.42504289 0.099033059
6543200 0.42503633 0.099033971
6543400 0.42501444 0.099037014
6543600 0.42500285 0.099038625
6543800 0.42500368 0.099038508
6544000 0.42500897 0.099037774
6544200 0.42501649 0.099036728
6544400 0.42502802 0.099035126
6544600 0.42501223 0.099037321
6544800 0.42502623 0.099035374
6545000 0.42506614 0.099029828
6545200 0.42509891 0.099025273
6545400 0.42505625 0.099031202
6545600 0.42506113 0.099030524
6545800 0.42508206 0.099027615
6546000 0.42506564 0.099029897
6546200 0.42504527 0.099032728
6546400 0.42504732 0.099032443
6546600 0.42501872 0.099036418
6546800 0.42500877 0.099037801
6547000 0.42499272 0.099040032
6547200 0.42499178 0.099040162
6547400 0.42499631 0.099039533
6547600 0.4250217 0.099036004
6547800 0.42503033 0.099034804
6548000 0.42503814 0.099033719
6548200 0.42503165 0.099034622
6548400 0.42502999 0.099034852
6548600 0.42501243 0.099037293
6548800 0.42501453 0.099037001
6549000 0.4250276 0.099035184
6549200 0.42502795 0.099035135
6549400 0.42503541 0.099034099
6549600 0.42503726 0.099033842
6549800 0.42504495 0.099032772
6550000 0.42504892 0.09903222
6550200 0.42505252 0.099031721
6550400 0.42503661 0.099033932
6550600 0.42500571 0.099038226
6550800 0.42498795 0.099040695
6551000 0.42498309 0.099041371
6551200 0.42497905 0.099041933
6551400 0.42500546 0.099038262
6551600 0.42501855 0.099036442
6551800 0.42504238 0.09903313
6552000 0.42506159 0.09903046
6552200 0.42506835 0.09902952
6552400 0.42506557 0.099029907
6552600 0.42506901 0.099029429
6552800 0.42508331 0.099027441
6553000 0.42509534 0.099025769
6553200 0.4251196 0.099022398
6553400 0.42512544 0.099021587
6553600 0.42511986 0.099022361
6553800 0.42511681 0.099022785
6554000 0.42513385 0.099020417
6554200 0.42515457 0.099017539
6554400 0.42515438 0.099017564
6554600 0.42518569 0.099013214
6554800 0.42516104 0.09901664
6555000 0.42516233 0.09901646
6555200 0.42514846 0.099018388
6555400 0.42515693 0.09901721
6555600 0.42516763 0.099015723
6555800 0.42518631 0.099013129
6556000 0.425215 0.099009142
6556200 0.42523463 0.099006415
6556400 0.42523053 0.099006984
6556600 0.42523907 0.099005797
6556800 0.42522194 0.099008177
6557000 0.42521305 0.099009413
6557200 0.42521568 0.099009047
6557400 0.42525687 0.099003325
6557600 0.42526296 0.099002479
6557800 0.42528255 0.098999757
6558000 0.42529976 0.098997366
6558200 0.42531234 0.098995619
6558400 0.4253007 0.098997235
6558600 0.42529462 0.09899808
6558800 0.42527345 0.099001022
6559000 0.42526618 0.099002032
6559200 0.42524869 0.099004461
6559400 0.42523667 0.099006131
6559600 0.4252182 0.099008697
6559800 0.4252111 0.099009684
6560000 0.4252319 0.099006794
6560200 0.42522671 0.099007515
6560400 0.42523407 0.099006492
6560600 0.42522358 0.09900795
6560800 0.42522172 0.099008209
6561000 0.42523364 0.099006551
6561200 0.42524432 0.099005068
6561400 0.42523169 0.099006824
6561600 0.42522655 0.099007538
6561800 0.42523495 0.09900637
6562000 0.42524508 0.099004962
6562200 0.42522885 0.099007217
6562400 0.42521283 0.099009444
6562600 0.42520037 0.099011174
6562800 0.42517119 0.099015229
6563000 0.42516158 0.099016565
6563200 0.4251689 0.099015548
6563400 0.42516481 0.099016116
6563600 0.4251493 0.09901827
6563800 0.42515603 0.099017336
6564000 0.42511703 0.099022755
6564200 0.42509128 0.099026333
6564400 0.42506396 0.099030131
6564600 0.42507662 0.099028372
6564800 0.42508129 0.099027722
6565000 0.42509984 0.099025144
6565200 0.42508291 0.099027497
6565400 0.42507134 0.099029104
6565600 0.42507466 0.099028644
6565800 0.42509121 0.099026344
6566000 0.42508353 0.099027411
6566200 0.42510192 0.099024855
6566400 0.42510176 0.099024877
6566600 0.42509309 0.099026082
6566800 0.42507056 0.099029213
6567000 0.42505849 0.099030891
6567200 0.42505832 0.099030915
6567400 0.42505128 0.099031893
6567600 0.4250374 0.099033822
6567800 0.42505878 0.099030851
6568000 0.42503901 0.099033599
6568200 0.42504364 0.099032954
6568400 0.42503928 0.099033561
6568600 0.42501921 0.09903635
6568800 0.4250065 0.099038116
6569000 0.42500738 0.099037994
6569200 0.42502049 0.099036173
6569400 0.42501177 0.099037384
6569600 0.42500929 0.099037729
6569800 0.42497931 0.099041896
6570000 0.42495515 0.099045255
6570200 0.42494908 0.099046099
6570400 0.42492967 0.099048798
6570600 0.42490672 0.099051989
6570800 0.42487411 0.099056522
6571000 0.42486178 0.099058236
6571200 0.42486307 0.099058057
6571400 0.42485042 0.099059816
6571600 0.42484229 0.099060946
6571800 0.42482958 0.099062714
6572000 0.42482105 0.099063899
6572200 0.42483665 0.099061731
6572400 0.42483236 0.099062327
6572600 0.42485696 0.099058907
6572800 0.42484222 0.099060956
6573000 0.42483398 0.099062102
6573200 0.42486784 0.099057394
6573400 0.42486252 0.099058133
6573600 0.4248961 0.099053464
6573800 0.42491195 0.09905126
6574000 0.4249057 0.09905213
6574200 0.42491571 0.099050738
6574400 0.42492067 0.099050049
6574600 0.42491535 0.099050789
6574800 0.42490376 0.099052399
6575000 0.42491027 0.099051495
6575200 0.42490234 0.099052596
6575400 0.42489242 0.099053976
6575600 0.42487907 0.099055832
6575800 0.42489059 0.09905423
6576000 0.42490164 0.099052695
6576200 0.42491217 0.09905123
6576400 0.42490356 0.099052428
6576600 0.42488881 0.099054478
6576800 0.42487935 0.099055794
6577000 0.42488025 0.099055668
6577200 0.42488275 0.099055321
6577400 0.42488982 0.099054338
6577600 0.42489996 0.099052928
6577800 0.42489551 0.099053547
6578000 0.42488819 0.099054564
6578200 0.42485875 0.099058657
6578400 0.42484562 0.099060483
6578600 0.42482249 0.099063699
6578800 0.42482426 0.099063453
6579000 0.4248271 0.099063058
6579200 0.42479317 0.099067777
6579400 0.42478167 0.099069376
6579600 0.42478136 0.099069419
6579800 0.4248137 0.099064922
6580000 0.42484444 0.099060647
6580200 0.42486069 0.099058388
6580400 0.42489002 0.099054309
6580600 0.42493018 0.099048726
6580800 0.42493567 0.099047963
6581000 0.42495182 0.099045718
6581200 0.42496119 0.099044416
6581400 0.42498786 0.099040709
6581600 0.42500671 0.099038087
6581800 0.42504704 0.099032482
6582000 0.42507158 0.099029072
6582200 0.42511082 0.099023619
6582400 0.42515139 0.099017981
6582600 0.42516673 0.099015849
6582800 0.42518858 0.099012813
6583000 0.42522842 0.099007278
6583200 0.42522749 0.099007407
6583400 0.42523803 0.099005943
6583600 0.42523509 0.09900635
6583800 0.42523289 0.099006656
6584000 0.42524525 0.09900494
6584200 0.42528904 0.098998855
6584400 0.42527242 0.099001165
6584600 0.42528498 0.09899942
6584800 0.42530452 0.098996705
6585000 0.42531583 0.098995134
6585200 0.42531821 0.098994803
6585400 0.42532223 0.098994246
6585600 0.42532776 0.098993477
6585800 0.42533596 0.098992338
6586000 0.42534973 0.098990425
6586200 0.42535795 0.098989284
6586400 0.42534026 0.098991741
6586600 0.42533741 0.098992136
6586800 0.42534932 0.098990482
6587000 0.42534613 0.098990926
6587200 0.42537462 0.098986968
6587400 0.42538593 0.098985398
6587600 0.42537812 0.098986482
6587800 0.42534861 0.09899058
6588000 0.42535927 0.0989891
6588200 0.42534794 0.098990674
6588400 0.42534356 0.098991282
6588600 0.42533775 0.09899209
6588800 0.42533 0.098993166
6589000 0.42535838 0.098989224
6589200 0.42537918 0.098986334
6589400 0.42540712 0.098982454
6589600 0.42540563 0.098982661
6589800 0.42540332 0.098982983
6590000 0.42540271 0.098983066
6590200 0.42542142 0.098980468
6590400 0.42542338 0.098980197
6590600 0.4254211 0.098980512
6590800 0.42543164 0.098979049
6591000 0.42545087 0.098976378
6591200 0.42544785 0.098976798
6591400 0.42547696 0.098972755
6591600 0.42549394 0.098970398
6591800 0.42550334 0.098969092
6592000 0.4255286 0.098965586
6592200 0.42556245 0.098960886
6592400 0.42559639 0.098956173
6592600 0.42561866 0.098953082
6592800 0.42561922 0.098953003
6593000 0.42562096 0.098952762
6593200 0.42560055 0.098955595
6593400 0.42559626 0.098956191
6593600 0.42559792 0.09895596
6593800 0.42560654 0.098954764
6594000 0.42560533 0.098954932
6594200 0.42560629 0.098954799
6594400 0.42560741 0.098954644
6594600 0.42558177 0.098958203
6594800 0.42560914 0.098954404
6595000 0.42560843 0.098954502
6595200 0.42559464 0.098956416
6595400 0.4255802 0.098958421
6595600 0.42555437 0.098962007
6595800 0.42553468 0.098964741
6596000 0.42552076 0.098966673
6596200 0.42550424 0.098968967
6596400 0.4255048 0.09896889
6596600 0.42550141 0.09896936
6596800 0.42554303 0.098963582
6597000 0.42555614 0.098961762
6597200 0.42556237 0.098960896
6597400 0.4255574 0.098961586
6597600 0.42555667 0.098961687
6597800 0.42557521 0.098959114
6598000 0.42558555 0.098957678
6598200 0.42557938 0.098958535
6598400 0.42556143 0.098961026
6598600 0.4255373 0.098964377
6598800 0.42551717 0.098967172
6599000 0.42551337 0.0989677
6599200 0.42550299 0.098969141
6599400 0.42551911 0.098966902
6599600 0.42552468 0.09896613
6599800 0.42554373 0.098963484
6600000 0.42556132 0.098961042
6600200 0.42557436 0.098959232
6600400 0.42558493 0.098957764
6600600 0.42559304 0.098956638
6600800 0.42559976 0.098955706
6601000 0.42562625 0.098952028
6601200 0.42561809 0.098953161
6601400 0.42561683 0.098953336
6601600 0.42560136 0.098955483
6601800 0.42557443 0.098959222
6602000 0.42553888 0.098964157
6602200 0.42552897 0.098965534
6602400 0.4255162 0.098967307
6602600 0.42549487 0.098970269
6602800 0.42546899 0.098973861
6603000 0.42545213 0.098976203
6603200 0.42543307 0.098978851
6603400 0.42543377 0.098978754
6603600 0.4254342 0.098978693
6603800 0.42545019 0.098976473
6604000 0.42545969 0.098975154
6604200 0.42548542 0.098971581
6604400 0.42548935 0.098971035
6604600 0.42551943 0.098966858
6604800 0.42554391 0.09896346
6605000 0.42555685 0.098961663
6605200 0.425553 0.098962197
6605400 0.42553492 0.098964707
6605600 0.42553865 0.098964189
6605800 0.4255259 0.09896596
6606000 0.42551005 0.09896816
6606200 0.42549655 0.098970035
6606400 0.42549817 0.098969811
6606600 0.42553344 0.098964913
6606800 0.42557508 0.098959132
6607000 0.42559869 0.098955854
6607200 0.42562885 0.098951668
6607400 0.42565621 0.098947869
6607600 0.42566284 0.098946949
6607800 0.42569043 0.098943118
6608000 0.42569973 0.098941828
6608200 0.42571501 0.098939707
6608400 0.42572583 0.098938206
6608600 0.42573843 0.098936457
6608800 0.42576036 0.098933413
6609000 0.42575218 0.098934548
6609200 0.42575276 0.098934468
6609400 0.42577309 0.098931647
6609600 0.42576386 0.098932927
6609800 0.42576132 0.098933281
6610000 0.42576697 0.098932496
6610200 0.42576575 0.098932666
6610400 0.42574072 0.098936139
6610600 0.42575714 0.09893386
6610800 0.42577713 0.098931086
6611000 0.42580332 0.098927451
6611200 0.42582137 0.098924947
6611400 0.42584416 0.098921785
6611600 0.42584128 0.098922184
6611800 0.42584261 0.098922
6612000 0.42582542 0.098924385
6612200 0.42582331 0.098924677
6612400 0.42583853 0.098922566
6612600 0.42583904 0.098922495
6612800 0.4258325 0.098923403
6613000 0.42583758 0.098922697
6613200 0.42586 0.098919587
6613400 0.42586188 0.098919326
6613600 0.42581738 0.098925501
6613800 0.42581214 0.098926228
6614000 0.4257972 0.098928301
6614200 0.42575852 0.098933668
6614400 0.42573637 0.098936743
6614600 0.42574583 0.09893543
6614800 0.42573511 0.098936917
6615000 0.42570768 0.098940725
6615200 0.42567596 0.098945127
6615400 0.42563397 0.098950956
6615600 0.42560356 0.098955178
6615800 0.42559832 0.098955905
6616000 0.42559387 0.098956523
6616200 0.42558705 0.09895747
6616400 0.42558292 0.098958043
6616600 0.42557545 0.09895908
6616800 0.42558121 0.098958281
6617000 0.42560565 0.098954888
6617200 0.42560515 0.098954957
6617400 0.42563892 0.098950268
6617600 0.42565085 0.098948612
6617800 0.42565778 0.098947651
6618000 0.42564215 0.098949821
6618200 0.42563311 0.098951075
6618400 0.42563409 0.098950939
6618600 0.42563502 0.09895081
6618800 0.42564757 0.098949068
6619000 0.42563202 0.098951227
6619200 0.42563528 0.098950775
6619400 0.42564097 0.098949984
6619600 0.42567068 0.09894586
6619800 0.42567622 0.098945092
6620000 0.42568018 0.098944541
6620200 0.42568858 0.098943376
6620400 0.42569939 0.098941876
6620600 0.4257201 0.098939001
6620800 0.42575464 0.098934207
6621000 0.42578706 0.098929707
6621200 0.42579208 0.098929012
6621400 0.42577646 0.09893118
6621600 0.42577534 0.098931335
6621800 0.42579301 0.098928883
6622000 0.42580548 0.098927152
6622200 0.42582988 0.098923766
6622400 0.42586553 0.098918819
6622600 0.42588377 0.098916288
6622800 0.42588504 0.098916113
6623000 0.42588259 0.098916453
6623200 0.42587557 0.098917427
6623400 0.42587826 0.098917053
6623600 0.42586178 0.09891934
6623800 0.4258543 0.098920377
6624000 0.42585742 0.098919945
6624200 0.42587015 0.098918179
6624400 0.42588307 0.098916386
6624600 0.425916 0.098911817
6624800 0.42591688 0.098911695
6625000 0.42593126 0.0989097
6625200 0.42595624 0.098906235
6625400 0.4259703 0.098904284
6625600 0.42597926 0.098903041
6625800 0.42598763 0.09890188
6626000 0.4259815 0.09890273
6626200 0.42598281 0.098902549
6626400 0.42600438 0.098899557
6626600 0.42600651 0.098899261
6626800 0.42601878 0.09889756
6627000 0.42601345 0.098898298
6627200 0.42599066 0.09890146
6627400 0.4259823 0.09890262
6627600 0.42595311 0.098906669
6627800 0.42595066 0.098907009
6628000 0.42596784 0.098904626
6628200 0.42597275 0.098903945
6628400 0.42600922 0.098898886
6628600 0.42601469 0.098898127
6628800 0.42600271 0.098899788
6629000 0.42598919 0.098901664
6629200 0.42599068 0.098901457
6629400 0.42600484 0.098899493
6629600 0.42601364 0.098898273
6629800 0.42603454 0.098895373
6630000 0.42608124 0.098888897
6630200 0.42610028 0.098886256
6630400 0.42611299 0.098884493
6630600 0.4261369 0.098881177
6630800 0.42614205 0.098880464
6631000 0.4261404 0.098880693
6631200 0.42614396 0.098880198
6631400 0.42615715 0.09887837
6631600 0.42616537 0.09887723
6631800 0.42617211 0.098876296
6632000 0.42617749 0.098875549
6632200 0.4261944 0.098873205
6632400 0.42621216 0.098870742
6632600 0.42621952 0.098869722
6632800 0.42623648 0.098867371
6633000 0.42621971 0.098869695
6633200 0.42624604 0.098866046
6633400 0.42626537 0.098863365
6633600 0.42624533 0.098866143
6633800 0.4262468 0.09886594
6634000 0.42627403 0.098862165
6634200 0.42630506 0.098857863
6634400 0.42631557 0.098856406
6634600 0.42631245 0.098856839
6634800 0.42631769 0.098856113
6635000 0.4263474 0.098851994
6635200 0.4263147 0.098856527
6635400 0.42629102 0.09885981
6635600 0.42630852 0.098857384
6635800 0.42633571 0.098853615
6636000 0.42636432 0.098849649
6636200 0.42636612 0.0988494
6636400 0.42637379 0.098848337
6636600 0.42638792 0.098846378
6636800 0.426394 0.098845535
6637000 0.42637444 0.098848247
6637200 0.42636563 0.098849467
6637400 0.42636815 0.098849119
6637600 0.4263534 0.098851163
6637800 0.42635524 0.098850907
6638000 0.42637842 0.098847695
6638200 0.42642311 0.098841501
6638400 0.42640945 0.098843394
6638600 0.42640133 0.09884452
6638800 0.42640022 0.098844674
6639000 0.42642468 0.098841283
6639200 0.42642869 0.098840728
6639400 0.42644331 0.098838701
6639600 0.42645526 0.098837045
6639800 0.42646513 0.098835677
6640000 0.42649471 0.098831579
6640200 0.42652947 0.098826763
6640400 0.42656248 0.098822189
6640600 0.42657018 0.098821123
6640800 0.42655156 0.098823702
6641000 0.42656797 0.098821429
6641200 0.42657226 0.098820835
6641400 0.42658896 0.098818521
6641600 0.4265918 0.098818127
6641800 0.42659538 0.098817631
6642000 0.42659182 0.098818124
6642200 0.42659379 0.098817852
6642400 0.42661802 0.098814495
6642600 0.42660595 0.098816167
6642800 0.4266109 0.098815481
6643000 0.42661636 0.098814725
6643200 0.42662388 0.098813683
6643400 0.42662737 0.0988132
6643600 0.42664066 0.098811359
6643800 0.42667414 0.098806721
6644000 0.42669608 0.098803682
6644200 0.42671877 0.09880054
6644400 0.42674525 0.098796873
6644600 0.4267744 0.098792834
6644800 0.42678926 0.098790778
6645000 0.42679343 0.0987902
6645200 0.42683315 0.0987847
6645400 0.42687475 0.09877894
6645600 0.42690253 0.098775093
6645800 0.42693478 0.098770629
6646000 0.42695923 0.098767244
6646200 0.42699557 0.098762214
6646400 0.42703303 0.098757029
6646600 0.42706502 0.098752601
6646800 0.4270777 0.098750846
6647000 0.42708572 0.098749736
6647200 0.42708681 0.098749586
6647400 0.42711392 0.098745834
6647600 0.42711258 0.09874602
6647800 0.42711702 0.098745404
6648000 0.42709044 0.098749084
6648200 0.42708102 0.098750387
6648400 0.42710363 0.098747257
6648600 0.42711052 0.098746304
6648800 0.42710618 0.098746904
6649000 0.42711403 0.098745819
6649200 0.42711727 0.098745369
6649400 0.427117 0.098745408
6649600 0.42711159 0.098746156
6649800 0.4271168 0.098745435
6650000 0.42708989 0.09874916
6650200 0.42707906 0.098750657
6650400 0.42708361 0.098750028
6650600 0.42710184 0.098747506
6650800 0.42712486 0.098744319
6651000 0.4271392 0.098742335
6651200 0.42713489 0.098742932
6651400 0.42713465 0.098742966
6651600 0.42714285 0.098741831
6651800 0.42713375 0.098743089
6652000 0.42713864 0.098742412
6652200 0.42714855 0.098741042
6652400 0.42717042 0.098738015
6652600 0.42717814 0.098736948
6652800 0.42719173 0.098735067
6653000 0.42721252 0.098732191
6653200 0.42721351 0.098732054
6653400 0.42719924 0.098734027
6653600 0.42719868 0.098734105
6653800 0.42717068 0.098737979
6654000 0.42716259 0.098739099
6654200 0.42715354 0.098740352
6654400 0.42718675 0.098735756
6654600 0.42721654 0.098731634
6654800 0.4272038 0.098733397
6655000 0.42718761 0.098735637
6655200 0.42717991 0.098736703
6655400 0.42717413 0.098737502
6655600 0.42717664 0.098737154
6655800 0.42718443 0.098736076
6656000 0.42716064 0.098739368
6656200 0.42715872 0.098739635
6656400 0.42714191 0.09874196
6656600 0.42711889 0.098745146
6656800 0.42711267 0.098746007
6657000 0.42711059 0.098746294
6657200 0.42708638 0.098749645
6657400 0.42707962 0.098750581
6657600 0.42707894 0.098750675
6657800 0.42707401 0.098751356
6658000 0.42706938 0.098751997
6658200 0.42707472 0.098751258
6658400 0.42709221 0.098748839
6658600 0.42706758 0.098752247
6658800 0.42707773 0.098750843
6659000 0.42708677 0.098749592
6659200 0.42711171 0.09874614
6659400 0.42712957 0.098743669
6659600 0.42714365 0.09874172
6659800 0.42716472 0.098738804
6660000 0.4271835 0.098736205
6660200 0.42720231 0.098733603
6660400 0.42721269 0.098732167
6660600 0.4271947 0.098734656
6660800 0.4272092 0.098732649
6661000 0.42722556 0.098730386
6661200 0.42724491 0.098727709
6661400 0.42723665 0.098728852
6661600 0.4272693 0.098724335
6661800 0.42731201 0.098718426
6662000 0.42734613 0.098713706
6662200 0.42737914 0.098709141
6662400 0.42738728 0.098708015
6662600 0.42740628 0.098705388
6662800 0.42741203 0.098704593
6663000 0.42744187 0.098700466
6663200 0.42744596 0.0986999
6663400 0.42744857 0.098699539
6663600 0.42746526 0.098697231
6663800 0.42748432 0.098694596
6664000 0.42748424 0.098694607
6664200 0.42748202 0.098694914
6664400 0.42750179 0.098692179
6664600 0.42752606 0.098688825
6664800 0.42753085 0.098688162
6665000 0.42755409 0.098684948
6665200 0.42755625 0.09868465
6665400 0.42756037 0.098684081
6665600 0.42759223 0.098679676
6665800 0.42760616 0.09867775
6666000 0.42762665 0.098674918
6666200 0.42764893 0.098671837
6666400 0.42765352 0.098671204
6666600 0.42768214 0.098667247
6666800 0.42766801 0.0986692
6667000 0.42766945 0.098669002
6667200 0.42767359 0.09866843
6667400 0.42765574 0.098670897
6667600 0.42766579 0.098669507
6667800 0.42769839 0.098665001
6668000 0.42771786 0.098662311
6668200 0.42772034 0.098661967
6668400 0.42770087 0.098664659
6668600 0.42768433 0.098666945
6668800 0.42766934 0.098669016
6669000 0.4276294 0.098674538
6669200 0.42758102 0.098681225
6669400 0.4275539 0.098684976
6669600 0.42751335 0.098690581
6669800 0.42748024 0.098695159
6670000 0.42747396 0.098696028
6670200 0.42746175 0.098697716
6670400 0.42744826 0.098699582
6670600 0.42745186 0.098699084
6670800 0.42748226 0.09869488
6671000 0.42749785 0.098692725
6671200 0.42750338 0.098691961
6671400 0.42751597 0.09869022
6671600 0.42751036 0.098690995
6671800 0.42748252 0.098694844
6672000 0.42744887 0.098699498
6672200 0.42741965 0.098703539
6672400 0.42739384 0.098707108
6672600 0.42735861 0.098711981
