Time Strain Concentration
2415800 0.91525574 0.054522587
2416000 0.91535945 0.054516682
2416200 0.9154634 0.054510765
2416400 0.91554825 0.054505937
2416600 0.91565534 0.054499843
2416800 0.91576216 0.054493765
2417000 0.91585338 0.054488576
2417200 0.91593901 0.054483705
2417400 0.91604197 0.05447785
2417600 0.91613994 0.054472279
2417800 0.91625165 0.054465929
2418000 0.916353 0.054460168
2418200 0.91645427 0.054454412
2418400 0.91653978 0.054449553
2418600 0.91662408 0.054444764
2418800 0.9167272 0.054438905
2419000 0.91684282 0.054432338
2419200 0.91695304 0.054426079
2419400 0.91706089 0.054419955
2419600 0.91718721 0.054412784
2419800 0.91728557 0.054407202
2420000 0.91739406 0.054401045
2420200 0.91749545 0.054395292
2420400 0.91761478 0.054388522
2420600 0.91772598 0.054382215
2420800 0.91783955 0.054375774
2421000 0.91794812 0.054369618
2421200 0.91805101 0.054363785
2421400 0.91814126 0.05435867
2421600 0.91824761 0.054352643
2421800 0.91835697 0.054346446
2422000 0.9184895 0.054338938
2422200 0.91861919 0.054331592
2422400 0.91877687 0.054322663
2422600 0.9189051 0.054315402
2422800 0.91903582 0.054308003
2423000 0.91915033 0.054301522
2423200 0.91927219 0.054294627
2423400 0.91940214 0.054287276
2423600 0.91951951 0.054280637
2423800 0.91962827 0.054274486
2424000 0.91973012 0.054268728
2424200 0.9198322 0.054262957
2424400 0.91994916 0.054256346
2424600 0.92007069 0.054249478
2424800 0.92017756 0.054243439
2425000 0.92029105 0.054237028
2425200 0.92041315 0.054230131
2425400 0.92050604 0.054224885
2425600 0.92062306 0.054218278
2425800 0.92073932 0.054211714
2426000 0.92085412 0.054205234
2426200 0.92098183 0.054198028
2426400 0.92108847 0.054192011
2426600 0.92120493 0.054185441
2426800 0.92132891 0.054178448
2427000 0.92144448 0.054171931
2427200 0.92156874 0.054164925
2427400 0.92170125 0.054157455
2427600 0.92180852 0.05415141
2427800 0.92191504 0.054145407
2428000 0.92202966 0.05413895
2428200 0.9221383 0.05413283
2428400 0.922242 0.054126989
2428600 0.92236015 0.054120336
2428800 0.92248165 0.054113495
2429000 0.92259623 0.054107046
2429200 0.9227108 0.054100598
2429400 0.92283264 0.054093742
2429600 0.92294899 0.054087196
2429800 0.92304453 0.054081822
2430000 0.92315927 0.054075369
2430200 0.92328318 0.054068401
2430400 0.92340846 0.054061358
2430600 0.92351942 0.054055121
2430800 0.92362224 0.054049343
2431000 0.92375744 0.054041746
2431200 0.92387777 0.054034986
2431400 0.92398238 0.05402911
2431600 0.92409108 0.054023006
2431800 0.92420217 0.054016768
2432000 0.92431051 0.054010686
2432200 0.92443487 0.054003705
2432400 0.92454923 0.053997288
2432600 0.92467396 0.053990289
2432800 0.9247801 0.053984335
2433000 0.92490256 0.053977466
2433200 0.92501091 0.05397139
2433400 0.92510572 0.053966074
2433600 0.92520916 0.053960276
2433800 0.92533182 0.0539534
2434000 0.92543957 0.053947362
2434200 0.92554535 0.053941434
2434400 0.92564693 0.053935744
2434600 0.92574504 0.053930248
2434800 0.925858 0.053923922
2435000 0.92597344 0.053917458
2435200 0.92608294 0.053911327
2435400 0.92618858 0.053905415
2435600 0.92631057 0.053898587
2435800 0.92641818 0.053892566
2436000 0.92653474 0.053886045
2436200 0.92665787 0.053879157
2436400 0.92676698 0.053873055
2436600 0.92687427 0.053867056
2436800 0.92698448 0.053860894
2437000 0.92708535 0.053855256
2437200 0.9271948 0.053849139
2437400 0.92730582 0.053842936
2437600 0.92741287 0.053836955
2437800 0.92752058 0.053830938
2438000 0.92761621 0.053825597
2438200 0.92773894 0.053818744
2438400 0.92784801 0.053812654
2438600 0.92797332 0.053805659
2438800 0.92807138 0.053800186
2439000 0.92817135 0.053794608
2439200 0.92827649 0.053788742
2439400 0.92837808 0.053783074
2439600 0.92849494 0.053776557
2439800 0.92862514 0.053769296
2440000 0.92874203 0.053762779
2440200 0.92884485 0.053757047
2440400 0.92894874 0.053751257
2440600 0.92905768 0.053745186
2440800 0.92915661 0.053739674
2441000 0.92924861 0.053734548
2441200 0.92934128 0.053729387
2441400 0.92944794 0.053723446
2441600 0.92956862 0.053716727
2441800 0.929702 0.053709301
2442000 0.92982188 0.053702629
2442200 0.92993381 0.0536964
2442400 0.93005764 0.05368951
2442600 0.93017328 0.053683077
2442800 0.93029271 0.053676434
2443000 0.93041172 0.053669816
2443200 0.93051633 0.053664
2443400 0.93063825 0.053657222
2443600 0.9307821 0.053649227
2443800 0.93090311 0.053642503
2444000 0.93102497 0.053635733
2444200 0.93115085 0.053628741
2444400 0.9312671 0.053622284
2444600 0.93138006 0.053616012
2444800 0.93149383 0.053609696
2445000 0.93160932 0.053603286
2445200 0.9317255 0.053596838
2445400 0.93183996 0.053590487
2445600 0.93194697 0.053584551
2445800 0.9320724 0.053577593
2446000 0.93219605 0.053570736
2446200 0.93232527 0.053563572
2446400 0.93245625 0.053556311
2446600 0.93260805 0.053547898
2446800 0.93274869 0.053540105
2447000 0.9328927 0.053532128
2447200 0.93301457 0.053525378
2447400 0.93313101 0.05351893
2447600 0.93325745 0.053511929
2447800 0.93338985 0.053504601
2448000 0.93353458 0.053496591
2448200 0.93365362 0.053490004
2448400 0.93374708 0.053484834
2448600 0.93388172 0.053477387
2448800 0.93399685 0.05347102
2449000 0.93413361 0.053463459
2449200 0.93426721 0.053456073
2449400 0.93439135 0.053449213
2449600 0.93451276 0.053442504
2449800 0.93462899 0.053436083
2450000 0.93473844 0.053430037
2450200 0.93484541 0.053424129
2450400 0.93495845 0.053417887
2450600 0.9350932 0.053410448
2450800 0.93523007 0.053402893
2451000 0.93537432 0.053394933
2451200 0.93550047 0.053387973
2451400 0.93562961 0.053380849
2451600 0.93574471 0.053374502
2451800 0.93585282 0.05336854
2452000 0.93595858 0.053362709
2452200 0.93606389 0.053356905
2452400 0.93618614 0.053350167
2452600 0.93631679 0.053342968
2452800 0.93643735 0.053336326
2453000 0.93655209 0.053330005
2453200 0.93667265 0.053323366
2453400 0.93680017 0.053316345
2453600 0.93694469 0.053308389
2453800 0.93709262 0.053300247
2454000 0.93722425 0.053293004
2454200 0.93734554 0.053286331
2454400 0.93747115 0.053279423
2454600 0.93757935 0.053273472
2454800 0.9377035 0.053266645
2455000 0.93782916 0.053259738
2455200 0.93794172 0.053253551
2455400 0.93806425 0.053246817
2455600 0.93817187 0.053240904
2455800 0.93827491 0.053235244
2456000 0.93838121 0.053229405
2456200 0.9384668 0.053224705
2456400 0.93857231 0.053218911
2456600 0.93868522 0.053212712
2456800 0.93879306 0.053206793
2457000 0.9389439 0.053198515
2457200 0.93908453 0.053190799
2457400 0.93920243 0.053184331
2457600 0.9393295 0.053177362
2457800 0.93945804 0.053170313
2458000 0.93959341 0.053162892
2458200 0.93971688 0.053156124
2458400 0.93983421 0.053149694
2458600 0.9399614 0.053142725
2458800 0.94009736 0.053135277
2459000 0.94021381 0.053128899
2459200 0.94032713 0.053122693
2459400 0.94042287 0.053117451
2459600 0.94052961 0.053111607
2459800 0.94063728 0.053105715
2460000 0.94075975 0.053099012
2460200 0.94088861 0.053091962
2460400 0.94100409 0.053085645
2460600 0.94111663 0.053079489
2460800 0.94124271 0.053072594
2461000 0.94136928 0.053065674
2461200 0.94149148 0.053058995
2461400 0.94160768 0.053052644
2461600 0.94172614 0.053046171
2461800 0.94183455 0.053040248
2462000 0.94196211 0.05303328
2462200 0.94208477 0.053026582
2462400 0.94220397 0.053020073
2462600 0.94234946 0.053012131
2462800 0.94248309 0.053004837
2463000 0.94261607 0.05299758
2463200 0.94274546 0.052990521
2463400 0.94288848 0.05298272
2463600 0.94302477 0.052975288
2463800 0.94313922 0.052969047
2464000 0.94326181 0.052962364
2464200 0.94338045 0.052955898
2464400 0.94350639 0.052949035
2464600 0.94363618 0.052941964
2464800 0.94374154 0.052936224
2465000 0.94386393 0.052929559
2465200 0.94401895 0.052921118
2465400 0.94415397 0.052913767
2465600 0.94428579 0.052906593
2465800 0.94441087 0.052899786
2466000 0.94453383 0.052893096
2466200 0.94466042 0.05288621
2466400 0.94479289 0.052879006
2466600 0.9449111 0.052872578
2466800 0.94504875 0.052865095
2467000 0.94517629 0.052858162
2467200 0.94528202 0.052852416
2467400 0.94540305 0.05284584
2467600 0.94555518 0.052837576
2467800 0.94570138 0.052829637
2468000 0.94584893 0.052821625
2468200 0.94597978 0.052814522
2468400 0.94610852 0.052807534
2468600 0.94622529 0.052801198
2468800 0.94637114 0.052793285
2469000 0.94650033 0.052786277
2469200 0.94662904 0.052779297
2469400 0.9467706 0.052771621
2469600 0.94687947 0.05276572
2469800 0.94700962 0.052758665
2470000 0.94713934 0.052751636
2470200 0.94725412 0.052745417
2470400 0.94735698 0.052739845
2470600 0.94746241 0.052734135
2470800 0.94758508 0.052727492
2471000 0.94769761 0.0527214
2471200 0.94782665 0.052714415
2471400 0.94793265 0.052708678
2471600 0.94805143 0.05270225
2471800 0.94818512 0.052695018
2472000 0.94828735 0.052689488
2472200 0.94839898 0.05268345
2472400 0.94850736 0.05267759
2472600 0.94861017 0.052672031
2472800 0.94871405 0.052666416
2473000 0.94882426 0.052660459
2473200 0.94892996 0.052654747
2473400 0.94902894 0.052649399
2473600 0.94914539 0.052643108
2473800 0.94926663 0.05263656
2474000 0.94939716 0.052629511
2474200 0.94951171 0.052623327
2474400 0.94961597 0.052617699
2474600 0.94973701 0.052611165
2474800 0.94985874 0.052604597
2475000 0.94998844 0.0525976
2475200 0.95009613 0.05259179
2475400 0.95020772 0.052585772
2475600 0.95033605 0.052578852
2475800 0.95047692 0.052571257
2476000 0.95062951 0.052563033
2476200 0.95077046 0.052555437
2476400 0.95091861 0.052547456
2476600 0.95104 0.052540917
2476800 0.9511651 0.05253418
2477000 0.95129121 0.05252739
2477200 0.95141392 0.052520784
2477400 0.95153417 0.052514311
2477600 0.95166381 0.052507335
2477800 0.95178159 0.052500998
2478000 0.95190152 0.052494547
2478200 0.95200862 0.052488787
2478400 0.95212474 0.052482542
2478600 0.95224239 0.052476217
2478800 0.9523547 0.05247018
2479000 0.95248664 0.052463088
2479200 0.9526197 0.052455939
2479400 0.95274789 0.052449052
2479600 0.95287377 0.05244229
2479800 0.95299772 0.052435634
2480000 0.95309584 0.052430366
2480200 0.95319583 0.052424997
2480400 0.95330057 0.052419375
2480600 0.95342004 0.052412964
2480800 0.95353337 0.052406883
2481000 0.95365289 0.052400471
2481200 0.95376318 0.052394555
2481400 0.95389564 0.052387451
2481600 0.95401994 0.052380786
2481800 0.95414334 0.052374171
2482000 0.95427443 0.052367145
2482200 0.95440047 0.052360391
2482400 0.95451968 0.052354004
2482600 0.95463399 0.05234788
2482800 0.95476761 0.052340724
2483000 0.95488586 0.052334392
2483200 0.95500067 0.052328246
2483400 0.95510793 0.052322504
2483600 0.95522696 0.052316134
2483800 0.95533459 0.052310375
2484000 0.95545011 0.052304194
2484200 0.95556508 0.052298044
2484400 0.95568953 0.052291389
2484600 0.95583532 0.052283593
2484800 0.9559694 0.052276425
2485000 0.9561048 0.052269188
2485200 0.95620497 0.052263836
2485400 0.95630658 0.052258407
2485600 0.95643201 0.052251706
2485800 0.95653806 0.052246042
2486000 0.95665974 0.052239544
2486200 0.95677215 0.052233542
2486400 0.9568577 0.052228975
2486600 0.95696868 0.052223052
2486800 0.95707565 0.052217343
2487000 0.9571967 0.052210884
2487200 0.95734948 0.052202733
2487400 0.95748978 0.052195251
2487600 0.95761752 0.052188439
2487800 0.95772681 0.052182613
2488000 0.95784091 0.05217653
2488200 0.95795483 0.052170459
2488400 0.95806067 0.05216482
2488600 0.95817422 0.052158769
2488800 0.95829456 0.052152359
2489000 0.95841005 0.052146209
2489200 0.95853181 0.052139725
2489400 0.95865997 0.052132902
2489600 0.95878845 0.052126063
2489800 0.95892268 0.05211892
2490000 0.95904243 0.052112548
2490200 0.95915622 0.052106495
2490400 0.95926984 0.052100452
2490600 0.95939189 0.052093961
2490800 0.95951487 0.052087422
2491000 0.95964398 0.052080559
2491200 0.95977249 0.052073729
2491400 0.95989022 0.052067474
2491600 0.95999772 0.052061762
2491800 0.96011444 0.052055562
2492000 0.96025716 0.052047982
2492200 0.96038127 0.052041392
2492400 0.96050475 0.052034837
2492600 0.96062029 0.052028704
2492800 0.96073763 0.052022477
2493000 0.96085751 0.052016116
2493200 0.96097294 0.052009993
2493400 0.96109575 0.052003479
2493600 0.9612137 0.051997224
2493800 0.96132775 0.051991177
2494000 0.96144658 0.051984878
2494200 0.96157661 0.051977986
2494400 0.96170939 0.05197095
2494600 0.96182727 0.051964704
2494800 0.96195467 0.051957956
2495000 0.96208905 0.051950839
2495200 0.96221957 0.051943928
2495400 0.962332 0.051937976
2495600 0.96244626 0.051931929
2495800 0.96257705 0.051925007
2496000 0.96268871 0.051919099
2496200 0.96279174 0.051913648
2496400 0.96290664 0.051907571
2496600 0.96303621 0.051900719
2496800 0.96315522 0.051894427
2497000 0.96328026 0.051887816
2497200 0.96340576 0.051881184
2497400 0.96352052 0.051875119
2497600 0.96362682 0.051869503
2497800 0.96373701 0.051863682
2498000 0.96384039 0.051858222
2498200 0.96394419 0.05185274
2498400 0.96405384 0.05184695
2498600 0.96416063 0.051841313
2498800 0.96425326 0.051836424
2499000 0.96434628 0.051831515
2499200 0.96445358 0.051825852
2499400 0.9645827 0.05181904
2499600 0.96470848 0.051812405
2499800 0.96483499 0.051805734
2500000 0.96497535 0.051798333
2500200 0.96510652 0.051791418
2500400 0.9652298 0.05178492
2500600 0.9653617 0.05177797
2500800 0.96548165 0.05177165
2501000 0.9656119 0.051764789
2501200 0.96573258 0.051758434
2501400 0.96584825 0.051752343
2501600 0.9659753 0.051745654
2501800 0.96608828 0.051739707
2502000 0.96620742 0.051733437
2502200 0.96632435 0.051727284
2502400 0.96643875 0.051721266
2502600 0.96656418 0.051714669
2502800 0.96668188 0.051708479
2503000 0.96679471 0.051702546
2503200 0.96689173 0.051697446
2503400 0.96700354 0.051691569
2503600 0.96710687 0.051686138
2503800 0.9672381 0.051679243
2504000 0.96734653 0.051673546
2504200 0.96746266 0.051667446
2504400 0.9675896 0.05166078
2504600 0.96772224 0.051653816
2504800 0.96784126 0.051647567
2505000 0.96795189 0.051641761
2505200 0.96807479 0.051635311
2505400 0.96818715 0.051629416
2505600 0.96830669 0.051623145
2505800 0.96841464 0.051617483
2506000 0.9685371 0.051611061
2506200 0.96863978 0.051605677
2506400 0.9687482 0.051599994
2506600 0.96885552 0.051594369
2506800 0.96897362 0.05158818
2507000 0.96909616 0.051581758
2507200 0.96921048 0.05157577
2507400 0.9693712 0.051567352
2507600 0.96950082 0.051560565
2507800 0.96961743 0.051554459
2508000 0.96975199 0.051547416
2508200 0.96988831 0.051540282
2508400 0.97000408 0.051534224
2508600 0.97012227 0.051528041
2508800 0.97023457 0.051522168
2509000 0.97035576 0.05151583
2509200 0.9704801 0.051509329
2509400 0.97058969 0.0515036
2509600 0.97070108 0.051497778
2509800 0.97082553 0.051491274
2510000 0.9709491 0.051484818
2510200 0.97106951 0.051478528
2510400 0.97121286 0.05147104
2510600 0.97133516 0.051464654
2510800 0.97145408 0.051458445
2511000 0.9715773 0.051452014
2511200 0.97171813 0.051444664
2511400 0.97182578 0.051439047
2511600 0.9719375 0.051433219
2511800 0.9720327 0.051428253
2512000 0.9721539 0.051421932
2512200 0.97226352 0.051416216
2512400 0.97237589 0.051410358
2512600 0.97251821 0.051402939
2512800 0.97264989 0.051396077
2513000 0.97279198 0.051388674
2513200 0.97293722 0.051381108
2513400 0.97308326 0.051373502
2513600 0.97320748 0.051367034
2513800 0.97332379 0.051360979
2514000 0.97344986 0.051354417
2514200 0.973589 0.051347176
2514400 0.97370579 0.051341099
2514600 0.97383207 0.05133453
2514800 0.9739655 0.051327591
2515000 0.97409398 0.05132091
2515200 0.97421172 0.051314788
2515400 0.97434535 0.051307843
2515600 0.97448053 0.051300817
2515800 0.97460964 0.051294109
2516000 0.97475044 0.051286795
2516200 0.9748844 0.051279837
2516400 0.97502069 0.05127276
2516600 0.97515157 0.051265965
2516800 0.97529056 0.051258751
2517000 0.97540516 0.051252804
2517200 0.97554222 0.051245692
2517400 0.97565649 0.051239764
2517600 0.97578255 0.051233226
2517800 0.97591248 0.051226489
2518000 0.97603028 0.051220381
2518200 0.97614273 0.051214552
2518400 0.97628351 0.051207255
2518600 0.9764096 0.051200722
2518800 0.97655592 0.051193142
2519000 0.97666179 0.051187658
2519200 0.97678005 0.051181534
2519400 0.97689718 0.051175469
2519600 0.97701951 0.051169136
2519800 0.97713253 0.051163286
2520000 0.97724919 0.051157249
2520200 0.97737003 0.051150997
2520400 0.97747979 0.051145319
2520600 0.97757886 0.051140194
2520800 0.97766519 0.05113573
2521000 0.97778805 0.051129377
2521200 0.97790316 0.051123426
2521400 0.97801238 0.05111778
2521600 0.97814164 0.0511111
2521800 0.97826319 0.051104819
2522000 0.97837951 0.05109881
2522200 0.97848913 0.051093148
2522400 0.97860388 0.051087221
2522600 0.97871349 0.051081561
2522800 0.97884283 0.051074884
2523000 0.97896372 0.051068644
2523200 0.97908374 0.05106245
2523400 0.97920111 0.051056395
2523600 0.9793322 0.051049632
2523800 0.97947368 0.051042335
2524000 0.97959723 0.051035964
2524200 0.97971586 0.051029848
2524400 0.97985564 0.051022642
2524600 0.97999662 0.051015377
2524800 0.98011254 0.051009404
2525000 0.98023041 0.051003332
2525200 0.98034752 0.0509973
2525400 0.98046882 0.050991052
2525600 0.98059666 0.05098447
2525800 0.98071708 0.050978271
2526000 0.98083098 0.050972409
2526200 0.98095749 0.050965898
2526400 0.98108532 0.050959321
2526600 0.98120556 0.050953136
2526800 0.98133812 0.050946318
2527000 0.98145579 0.050940268
2527200 0.98158432 0.050933659
2527400 0.98170785 0.05092731
2527600 0.9818504 0.050919984
2527800 0.98197565 0.050913549
2528000 0.98210431 0.050906939
2528200 0.98224256 0.050899838
2528400 0.98238982 0.050892276
2528600 0.98252236 0.050885472
2528800 0.9826411 0.050879377
2529000 0.9827617 0.050873188
2529200 0.98287927 0.050867155
2529400 0.9830061 0.050860649
2529600 0.98313511 0.050854031
2529800 0.98325403 0.050847933
2530000 0.98337673 0.050841642
2530200 0.98350977 0.050834822
2530400 0.98365756 0.050827248
2530600 0.98378784 0.050820572
2530800 0.98392745 0.05081342
2531000 0.98405411 0.050806932
2531200 0.98417629 0.050800675
2531400 0.98429196 0.050794753
2531600 0.98440187 0.050789126
2531800 0.984527 0.050782722
2532000 0.98464847 0.050776505
2532200 0.9847536 0.050771127
2532400 0.9848695 0.050765197
2532600 0.98499532 0.050758762
2532800 0.98511577 0.050752603
2533000 0.9852577 0.050745346
2533200 0.98537267 0.050739469
2533400 0.98549524 0.050733204
2533600 0.98562992 0.050726322
2533800 0.98577513 0.050718904
2534000 0.98589531 0.050712766
2534200 0.98602062 0.050706366
2534400 0.98613314 0.050700621
2534600 0.98626221 0.050694032
2534800 0.98640045 0.050686977
2535000 0.98649929 0.050681932
2535200 0.98661084 0.050676241
2535400 0.98672295 0.050670522
2535600 0.98684133 0.050664484
2535800 0.98696672 0.05065809
2536000 0.98710429 0.050651076
2536200 0.98722433 0.050644957
2536400 0.98733466 0.050639333
2536600 0.98744736 0.05063359
2536800 0.98757951 0.050626858
2537000 0.98769732 0.050620857
2537200 0.98781734 0.050614744
2537400 0.98793662 0.05060867
2537600 0.98807719 0.050601514
2537800 0.98820718 0.050594898
2538000 0.98833995 0.050588141
2538200 0.98846488 0.050581784
2538400 0.98858445 0.050575702
2538600 0.98872388 0.05056861
2538800 0.98886137 0.050561619
2539000 0.98898877 0.050555142
2539200 0.98912246 0.050548346
2539400 0.98924495 0.050542122
2539600 0.98938275 0.05053512
2539800 0.98950889 0.050528712
2540000 0.98963354 0.050522381
2540200 0.98976582 0.050515663
2540400 0.98989619 0.050509045
2540600 0.99003867 0.050501813
2540800 0.99017278 0.050495006
2541000 0.99028337 0.050489395
2541200 0.99040201 0.050483376
2541400 0.9905452 0.050476113
2541600 0.99067537 0.050469513
2541800 0.9907957 0.050463412
2542000 0.99090171 0.050458038
2542200 0.9910176 0.050452164
2542400 0.99112415 0.050446764
2542600 0.99123847 0.050440972
2542800 0.99135834 0.0504349
2543000 0.99148476 0.050428497
2543200 0.99161449 0.050421927
2543400 0.99174104 0.05041552
2543600 0.99186156 0.050409419
2543800 0.99198477 0.050403183
2544000 0.99210752 0.050396972
2544200 0.99223109 0.05039072
2544400 0.99234355 0.050385032
2544600 0.99245715 0.050379287
2544800 0.99255928 0.050374123
2545000 0.99267862 0.050368089
2545200 0.99279685 0.050362112
2545400 0.99292728 0.050355521
2545600 0.99306346 0.05034864
2545800 0.99317343 0.050343084
2546000 0.99329405 0.050336992
2546200 0.99341714 0.050330775
2546400 0.99356975 0.05032307
2546600 0.99370859 0.050316061
2546800 0.99386145 0.050308346
2547000 0.99403394 0.050299643
2547200 0.99417808 0.050292372
2547400 0.99430222 0.050286111
2547600 0.99440981 0.050280686
2547800 0.99452432 0.050274913
2548000 0.9946372 0.050269222
2548200 0.99475702 0.050263183
2548400 0.99487689 0.050257143
2548600 0.9949777 0.050252064
2548800 0.9950816 0.05024683
2549000 0.99520668 0.05024053
2549200 0.99534266 0.050233683
2549400 0.99548175 0.05022668
2549600 0.99561689 0.050219878
2549800 0.99574875 0.050213242
2550000 0.99589817 0.050205724
2550200 0.99602954 0.050199116
2550400 0.99615881 0.050192614
2550600 0.99628957 0.050186039
2550800 0.99640612 0.050180179
2551000 0.99653219 0.050173843
2551200 0.99666168 0.050167335
2551400 0.99680562 0.050160103
2551600 0.99694092 0.050153306
2551800 0.99706856 0.050146895
2552000 0.99721299 0.050139642
2552200 0.99735715 0.050132405
2552400 0.99748648 0.050125914
2552600 0.99761477 0.050119475
2552800 0.99774717 0.050112832
2553000 0.99789179 0.050105577
2553200 0.99803164 0.050098564
2553400 0.9981622 0.050092017
2553600 0.99827267 0.050086478
2553800 0.99838565 0.050080815
2554000 0.99852358 0.050073903
2554200 0.99866938 0.050066597
2554400 0.9988002 0.050060044
2554600 0.99894646 0.050052718
2554800 0.9990775 0.050046157
2555000 0.9992148 0.050039283
2555200 0.99933703 0.050033165
2555400 0.99947335 0.050026343
2555600 0.99958253 0.05002088
2555800 0.99970242 0.050014882
2556000 0.99983288 0.050008357
2556200 0.99995234 0.050002383
2556400 1.0000715 0.049996424
2556600 1.0001861 0.049990698
2556800 1.0002838 0.049985811
2557000 1.0004086 0.049979577
2557200 1.0005276 0.04997363
2557400 1.0006424 0.049967898
2557600 1.0007762 0.049961215
2557800 1.0008905 0.049955505
2558000 1.0010099 0.049949546
2558200 1.0011195 0.049944073
2558400 1.0012356 0.049938278
2558600 1.0013689 0.049931628
2558800 1.0014866 0.04992575
2559000 1.0016119 0.049919503
2559200 1.001755 0.049912366
2559400 1.0019022 0.049905028
2559600 1.0020179 0.049899257
2559800 1.0021534 0.049892504
2560000 1.00229 0.049885694
2560200 1.0024241 0.049879014
2560400 1.0025649 0.049872003
2560600 1.002701 0.049865222
2560800 1.0028364 0.04985848
2561000 1.0029753 0.049851568
2561200 1.0030897 0.049845873
2561400 1.003202 0.049840282
2561600 1.003322 0.049834311
2561800 1.0034262 0.049829131
2562000 1.0035329 0.049823822
2562200 1.0036635 0.049817327
2562400 1.0037903 0.04981102
2562600 1.0039131 0.049804919
2562800 1.0040288 0.049799169
2563000 1.004156 0.049792848
2563200 1.0043028 0.049785553
2563400 1.0044421 0.049778632
2563600 1.0045635 0.049772602
2563800 1.0047031 0.04976567
2564000 1.0048271 0.049759516
2564200 1.0049312 0.049754346
2564400 1.0050533 0.049748289
2564600 1.0051781 0.049742096
2564800 1.0052783 0.049737124
2565000 1.0054229 0.049729954
2565200 1.0055447 0.049723915
2565400 1.0056663 0.049717883
2565600 1.0057809 0.049712204
2565800 1.0059265 0.049704986
2566000 1.0060523 0.049698755
2566200 1.0061928 0.049691791
2566400 1.0063349 0.049684753
2566600 1.0064973 0.049676711
2566800 1.0066344 0.049669922
2567000 1.0067529 0.049664059
2567200 1.0068773 0.049657898
2567400 1.0069887 0.049652387
2567600 1.0071159 0.049646094
2567800 1.0072411 0.049639903
2568000 1.0073805 0.049633008
2568200 1.0075179 0.049626211
2568400 1.0076423 0.049620063
2568600 1.007781 0.049613207
2568800 1.0078864 0.049608002
2569000 1.0079989 0.049602439
2569200 1.0081091 0.049596996
2569400 1.008235 0.04959078
2569600 1.0083807 0.049583586
2569800 1.0085213 0.049576643
2570000 1.0086359 0.049570987
2570200 1.0087464 0.04956553
2570400 1.0088675 0.049559555
2570600 1.0089856 0.04955373
2570800 1.0091062 0.049547781
2571000 1.0092289 0.049541731
2571200 1.0093488 0.049535815
2571400 1.0094663 0.049530026
2571600 1.0095901 0.049523921
2571800 1.0097273 0.04951716
2572000 1.0098561 0.049510815
2572200 1.0099957 0.049503935
2572400 1.0101376 0.049496947
2572600 1.0102566 0.049491088
2572800 1.0103884 0.049484601
2573000 1.0105189 0.049478177
2573200 1.0106614 0.049471164
2573400 1.0107976 0.049464463
2573600 1.0109266 0.049458116
2573800 1.0110349 0.04945279
2574000 1.0111394 0.04944765
2574200 1.011266 0.049441423
2574400 1.0113885 0.0494354
2574600 1.0115094 0.04942946
2574800 1.0116434 0.049422873
2575000 1.0117788 0.049416223
2575200 1.0118861 0.049410953
2575400 1.0120174 0.049404505
2575600 1.0121467 0.049398152
2575800 1.0122709 0.049392057
2576000 1.0123978 0.049385829
2576200 1.0125253 0.049379571
2576400 1.0126564 0.049373136
2576600 1.0127882 0.049366669
2576800 1.0129169 0.049360361
2577000 1.0130478 0.04935394
2577200 1.0132007 0.049346444
2577400 1.0133314 0.049340037
2577600 1.0134745 0.049333021
2577800 1.0136061 0.049326575
2578000 1.0137194 0.049321027
2578200 1.0138275 0.04931573
2578400 1.0139461 0.049309922
2578600 1.0140371 0.049305467
2578800 1.0141571 0.049299589
2579000 1.0142546 0.049294819
2579200 1.0143528 0.049290013
2579400 1.0144581 0.049284861
2579600 1.0145794 0.049278922
2579800 1.0146847 0.049273771
2580000 1.014783 0.049268967
2580200 1.0148867 0.049263895
2580400 1.0149926 0.049258718
2580600 1.0151116 0.049252898
2580800 1.0152386 0.04924669
2581000 1.0153546 0.04924102
2581200 1.0154727 0.049235253
2581400 1.0155903 0.049229504
2581600 1.0157005 0.049224126
2581800 1.0157979 0.049219369
2582000 1.0158879 0.049214972
2582200 1.0159989 0.049209551
2582400 1.0161165 0.049203812
2582600 1.0162161 0.049198949
2582800 1.0163336 0.049193216
2583000 1.0164429 0.049187882
2583200 1.0165759 0.049181394
2583400 1.0167046 0.049175121
2583600 1.016826 0.049169201
2583800 1.0169527 0.049163022
2584000 1.0170749 0.049157065
2584200 1.0171926 0.049151328
2584400 1.0172957 0.049146306
2584600 1.0173922 0.049141605
2584800 1.0175067 0.049136026
2585000 1.0176309 0.049129976
2585200 1.0177432 0.049124507
2585400 1.0178542 0.049119102
2585600 1.0179712 0.049113407
2585800 1.018092 0.049107526
2586000 1.018208 0.049101881
2586200 1.0183369 0.04909561
2586400 1.0184629 0.04908948
2586600 1.0185852 0.049083532
2586800 1.0187048 0.049077718
2587000 1.0188494 0.049070688
2587200 1.0189636 0.049065136
2587400 1.0191051 0.049058262
2587600 1.0192396 0.049051723
2587800 1.0193535 0.04904619
2588000 1.0194871 0.049039703
2588200 1.0196247 0.049033021
2588400 1.0197569 0.0490266
2588600 1.0198947 0.049019912
2588800 1.0200374 0.049012989
2589000 1.020155 0.049007281
2589200 1.0202651 0.04900194
2589400 1.0203826 0.048996242
2589600 1.0205014 0.048990479
2589800 1.02061 0.048985215
2590000 1.0207155 0.0489801
2590200 1.0208376 0.048974179
2590400 1.0209606 0.04896822
2590600 1.0210748 0.048962684
